nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755213690E+04  1.539414175E+02  3.330517923E+02  2.762271857E+02  2.357927180E+02  8.594847331E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747185886E+04  1.544249309E+02  3.330080535E+02  2.761546564E+02  2.363441701E+02  8.589765776E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736771967E+04  1.550562185E+02  3.329515762E+02  2.760609696E+02  2.370238613E+02  8.582072505E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725151563E+04  1.557493937E+02  3.328904648E+02  2.759596753E+02  2.377666147E+02  8.573907968E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712730859E+04  1.564472933E+02  3.328264656E+02  2.758535099E+02  2.385229106E+02  8.566451967E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697698120E+04  1.572134976E+02  3.327483196E+02  2.757240252E+02  2.394349165E+02  8.561219610E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679701758E+04  1.580547323E+02  3.326534910E+02  2.755668507E+02  2.404446964E+02  8.555723969E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658218335E+04  1.590427864E+02  3.325382624E+02  2.753759680E+02  2.415823832E+02  8.547165636E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634647656E+04  1.602443357E+02  3.324103298E+02  2.751641443E+02  2.428706143E+02  8.532728115E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.615081622E+04  1.615282544E+02  3.323037982E+02  2.749878340E+02  2.439843585E+02  8.508011680E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.608733218E+04  1.626461377E+02  3.322690688E+02  2.749303942E+02  2.447226701E+02  8.479111954E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.627168710E+04  1.631148556E+02  3.323709966E+02  2.750990539E+02  2.444416878E+02  8.449491248E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.674980737E+04  1.624923792E+02  3.326304035E+02  2.755286150E+02  2.429935155E+02  8.438466508E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.749689404E+04  1.604861202E+02  3.330287857E+02  2.761890793E+02  2.405621586E+02  8.469978310E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.843465381E+04  1.566040039E+02  3.335288658E+02  2.770192614E+02  2.374343891E+02  8.582817055E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.948433545E+04  1.497838960E+02  3.340414619E+02  2.778715620E+02  2.339494085E+02  8.850130681E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.720970459E+04  1.466356895E+02  3.328741055E+02  2.759341612E+02  2.433669755E+02  9.349038042E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.591826892E+04  1.737828379E+02  3.263843842E+02  2.652790112E+02  2.847628322E+02  9.443584383E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.022033557E+04  2.074115274E+02  3.228993077E+02  2.596450074E+02  3.059219935E+02  8.485614052E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.261377328E+04  2.118933029E+02  3.245326486E+02  2.622809846E+02  2.976927809E+02  7.899116050E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.623135608E+04  2.084541620E+02  3.266408293E+02  2.656986680E+02  2.849232697E+02  7.576912846E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.869571098E+04  2.084502667E+02  3.279930107E+02  2.679015881E+02  2.767225007E+02  7.270492025E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.028782361E+04  2.111471398E+02  3.289065991E+02  2.693953715E+02  2.717007969E+02  6.951154253E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.144318340E+04  2.155862950E+02  3.296207235E+02  2.705663816E+02  2.680621960E+02  6.594294521E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.247091229E+04  2.205857811E+02  3.302332072E+02  2.715726774E+02  2.649405773E+02  6.228324748E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.323696008E+04  2.260947104E+02  3.306718807E+02  2.722940969E+02  2.629440918E+02  5.878292443E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.343596649E+04  2.329625432E+02  3.308061578E+02  2.725150118E+02  2.631399932E+02  5.537733971E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.297985337E+04  2.414762424E+02  3.306266000E+02  2.722192412E+02  2.655896433E+02  5.192188006E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.237919806E+04  2.502939054E+02  3.303093302E+02  2.716970658E+02  2.687389054E+02  4.857276909E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.183326733E+04  2.584528716E+02  3.300555084E+02  2.712797768E+02  2.714835424E+02  4.544237684E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.129116528E+04  2.666236644E+02  3.297638574E+02  2.708008549E+02  2.744579883E+02  4.241846041E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.074422827E+04  2.746843507E+02  3.294906631E+02  2.703527045E+02  2.775407116E+02  3.951266888E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.023424857E+04  2.824894292E+02  3.292804877E+02  2.700083261E+02  2.803340822E+02  3.664061575E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.995006033E+04  2.896976655E+02  3.291427754E+02  2.697828827E+02  2.822482139E+02  3.374831143E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.010111249E+04  2.954786208E+02  3.291240833E+02  2.697523702E+02  2.826795875E+02  3.104032989E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.039540161E+04  3.007524492E+02  3.292109683E+02  2.698946013E+02  2.825487243E+02  2.837239183E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.095249135E+04  3.057348013E+02  3.293261791E+02  2.700829630E+02  2.814643908E+02  2.545566646E-01 
