nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754782275E+04  1.539394817E+02  3.330452557E+02  2.762164369E+02  2.356690279E+02  8.591239374E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747680881E+04  1.545986991E+02  3.329971602E+02  2.761365649E+02  2.365007513E+02  8.586359774E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.734428864E+04  1.550352910E+02  3.329464612E+02  2.760525572E+02  2.369521927E+02  8.580936566E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.723456775E+04  1.553045614E+02  3.329200253E+02  2.760088449E+02  2.375115695E+02  8.590651480E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711534937E+04  1.564573750E+02  3.328189392E+02  2.758412313E+02  2.384854951E+02  8.566028886E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.694196826E+04  1.571480308E+02  3.327370996E+02  2.757055454E+02  2.393519125E+02  8.563753441E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.676803394E+04  1.581033707E+02  3.326282701E+02  2.755251541E+02  2.405528965E+02  8.557904251E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.659680066E+04  1.591843543E+02  3.325207572E+02  2.753471270E+02  2.416305032E+02  8.541411273E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.638699548E+04  1.601998930E+02  3.324286246E+02  2.751945753E+02  2.425995069E+02  8.526499085E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.615198645E+04  1.614631771E+02  3.323005795E+02  2.749825830E+02  2.439267323E+02  8.510279879E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.609979160E+04  1.625339906E+02  3.322781136E+02  2.749454261E+02  2.445009887E+02  8.476592922E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621189609E+04  1.630550885E+02  3.323441615E+02  2.750546567E+02  2.445161804E+02  8.455728414E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.675754517E+04  1.623108754E+02  3.326471024E+02  2.755563655E+02  2.431294484E+02  8.453841563E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.759529346E+04  1.602880363E+02  3.330799561E+02  2.762741623E+02  2.402285967E+02  8.469927311E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.857049219E+04  1.566262569E+02  3.335697289E+02  2.770873804E+02  2.372008629E+02  8.575593866E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.938812061E+04  1.497026482E+02  3.340217266E+02  2.778388281E+02  2.342529235E+02  8.867453393E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.750165027E+04  1.461873840E+02  3.330099025E+02  2.761600432E+02  2.425217121E+02  9.351263866E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.556770398E+04  1.750068686E+02  3.262853546E+02  2.651188574E+02  2.865619826E+02  9.453287870E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.987594568E+04  2.097814242E+02  3.226216996E+02  2.592000940E+02  3.068880057E+02  8.401886495E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.297729915E+04  2.080662824E+02  3.251561273E+02  2.632918547E+02  2.917521017E+02  7.865262486E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.667198358E+04  2.053084198E+02  3.274001396E+02  2.669367745E+02  2.819367580E+02  7.621316770E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.897955043E+04  2.066211125E+02  3.286466242E+02  2.689709042E+02  2.738097502E+02  7.258431092E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.048422027E+04  2.093656978E+02  3.294487030E+02  2.702847832E+02  2.680046574E+02  6.916767469E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.167747772E+04  2.137983006E+02  3.300661372E+02  2.712989820E+02  2.654741070E+02  6.600872395E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.274673175E+04  2.190419271E+02  3.305812483E+02  2.721458917E+02  2.633270764E+02  6.258116509E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.347108337E+04  2.249811625E+02  3.308886023E+02  2.726516709E+02  2.620514550E+02  5.911174417E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.356687006E+04  2.318584278E+02  3.309150469E+02  2.726952350E+02  2.623493371E+02  5.569629292E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.307192084E+04  2.401868773E+02  3.306138455E+02  2.721991615E+02  2.643222256E+02  5.218928832E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.246145862E+04  2.492859051E+02  3.301683495E+02  2.714662308E+02  2.677714711E+02  4.880290290E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.188956677E+04  2.575716670E+02  3.298348653E+02  2.709180515E+02  2.709594474E+02  4.572639470E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.129548145E+04  2.651696928E+02  3.295943375E+02  2.705228958E+02  2.731784587E+02  4.269745853E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.070511877E+04  2.731948323E+02  3.292900677E+02  2.700236387E+02  2.756425982E+02  3.957670280E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.016488797E+04  2.820227610E+02  3.288652073E+02  2.693275169E+02  2.789834918E+02  3.638207191E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.983121683E+04  2.901345483E+02  3.285781086E+02  2.688577227E+02  2.818822705E+02  3.339367272E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  7.992633362E+04  2.955202210E+02  3.288010612E+02  2.692224946E+02  2.822473719E+02  3.084680093E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.021392416E+04  3.008188844E+02  3.290959845E+02  2.697052330E+02  2.822278594E+02  2.819936818E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.077811351E+04  3.063624693E+02  3.294093025E+02  2.702193985E+02  2.816343122E+02  2.517685038E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.209826727E+04  3.092953756E+02  3.302106665E+02  2.715364279E+02  2.784103252E+02  2.248558321E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.385473730E+04  3.108094978E+02  3.312050009E+02  2.731741838E+02  2.736848078E+02  1.993692666E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.597352637E+04  3.109879093E+02  3.323099747E+02  2.750002499E+02  2.678204460E+02  1.766308779E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.834673926E+04  3.093251724E+02  3.335819855E+02  2.771101027E+02  2.608214502E+02  1.596368700E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.080391736E+04  3.060614009E+02  3.348544931E+02  2.792279930E+02  2.529675541E+02  1.485604551E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.306649609E+04  3.021792116E+02  3.359209490E+02  2.810085802E+02  2.455516729E+02  1.434449120E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.483130469E+04  2.984115067E+02  3.367516937E+02  2.823993177E+02  2.395721321E+02  1.440851237E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.595684924E+04  2.957397940E+02  3.372665381E+02  2.832630842E+02  2.358182262E+02  1.477782626E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.650008203E+04  2.937214661E+02  3.376212769E+02  2.838596268E+02  2.338405075E+02  1.548041999E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.665980676E+04  2.918843150E+02  3.381592822E+02  2.847666754E+02  2.319512928E+02  1.615899231E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.667804688E+04  2.870738029E+02  3.393749466E+02  2.868338318E+02  2.242272911E+02  1.669744998E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.661572852E+04  2.756584041E+02  3.417915628E+02  2.909597101E+02  2.045460390E+02  1.793709649E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.647854214E+04  2.580121659E+02  3.454070256E+02  2.971579804E+02  1.699064341E+02  1.822395243E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.621432941E+04  2.397869887E+02  3.493469138E+02  3.039626546E+02  1.217944746E+02  1.732238129E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.606581030E+04  2.326655068E+02  3.519127789E+02  3.084135942E+02  7.982692301E+01  5.010034761E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.664950018E+04  2.332875940E+02  3.528477324E+02  3.100499203E+02  4.716952227E+01 -3.717895414E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.675632227E+04  2.318680878E+02  3.529025383E+02  3.101403503E+02  4.080937481E+01 -9.877471253E-01 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  9.797251416E+04  2.469684448E+02  3.524097281E+02  3.092727423E+02  4.826478338E+01 -2.054898169E+00 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  9.987117017E+04  2.549130768E+02  3.517830840E+02  3.081747842E+02  6.673843428E+01 -1.133207446E+00 
        57  3.672955052E-02  1.269046997E-01  1.057947981E-01  1.012654520E+05  2.454881680E+02  3.501800227E+02  3.053718281E+02  1.104579806E+02 -7.204706129E-02 
        58  3.615520807E-02  1.273091289E-01  1.087154776E-01  1.032184819E+05  2.377421560E+02  3.477057571E+02  3.010745840E+02  1.505565147E+02  2.519841846E-01 
        59  3.556812424E-02  1.277144368E-01  1.116309472E-01  1.055587766E+05  2.435724890E+02  3.449880469E+02  2.963863516E+02  1.785971795E+02  2.909251619E-01 
        60  3.495651588E-02  1.281329458E-01  1.145394580E-01  1.072645364E+05  2.504546103E+02  3.437003632E+02  2.941757832E+02  1.877826595E+02  2.726474791E-01 
        61  3.433795015E-02  1.285471243E-01  1.174457346E-01  1.080235100E+05  2.567463377E+02  3.434547534E+02  2.937537317E+02  1.906073604E+02  2.427177131E-01 
        62  3.376061330E-02  1.289460490E-01  1.203607660E-01  1.081535984E+05  2.635727277E+02  3.435328553E+02  2.938873274E+02  1.924795001E+02  2.074576144E-01 
        63  3.331803132E-02  1.293309423E-01  1.232882868E-01  1.080771230E+05  2.684161222E+02  3.434845412E+02  2.938043045E+02  1.959823185E+02  1.915033530E-01 
        64  3.310586596E-02  1.296649637E-01  1.262581306E-01  1.080435386E+05  2.708241913E+02  3.432688127E+02  2.934354963E+02  1.978239774E+02  1.851532278E-01 
        65  3.306639982E-02  1.299493947E-01  1.292495641E-01  1.079950677E+05  2.717982789E+02  3.429782461E+02  2.929387215E+02  1.996780947E+02  1.874531458E-01 
        66  3.322486525E-02  1.302097713E-01  1.322380794E-01  1.078258713E+05  2.722226961E+02  3.428272962E+02  2.926807536E+02  2.016260884E+02  1.936305132E-01 
        67  3.356462385E-02  1.304573038E-01  1.352130229E-01  1.075649760E+05  2.732142999E+02  3.426993488E+02  2.924624541E+02  2.024221052E+02  1.927200982E-01 
        68  3.400410102E-02  1.306751199E-01  1.381765647E-01  1.072408643E+05  2.743479555E+02  3.426336217E+02  2.923502889E+02  2.029577944E+02  1.900261866E-01 
        69  3.451963359E-02  1.308741206E-01  1.411278790E-01  1.069293224E+05  2.757240326E+02  3.425628872E+02  2.922294862E+02  2.042287772E+02  1.885555729E-01 
        70  3.508991352E-02  1.310576265E-01  1.440660380E-01  1.066181906E+05  2.772989068E+02  3.424764023E+02  2.920818284E+02  2.065023077E+02  1.894300745E-01 
        71  3.570211579E-02  1.312503676E-01  1.470000000E-01  1.063001758E+05  2.789810181E+02  3.423448334E+02  2.918546371E+02  2.092633801E+02  1.911188718E-01 
        72 -2.843361623E-02  1.708417341E-01 -4.258217492E-02  8.211789258E+04  1.835464654E+02  3.300378580E+02  2.712505064E+02  3.443120947E+02  1.008533899E+00 
        73 -2.838826984E-02  1.709653765E-01 -3.916427879E-02  8.215045721E+04  1.837651472E+02  3.300506303E+02  2.712716129E+02  3.443354535E+02  1.007878831E+00 
        74 -2.835908450E-02  1.711140563E-01 -3.574649433E-02  8.237993073E+04  1.830941883E+02  3.302407634E+02  2.715844405E+02  3.425907998E+02  1.007133096E+00 
        75 -2.838361088E-02  1.712589164E-01 -3.232950605E-02  8.276724780E+04  1.840501881E+02  3.303050900E+02  2.716904278E+02  3.437482882E+02  1.006220020E+00 
        76 -2.841360827E-02  1.714319125E-01 -2.891476756E-02  8.326245459E+04  1.824061432E+02  3.307059073E+02  2.723499660E+02  3.413018432E+02  1.007410217E+00 
        77 -2.833774301E-02  1.716334782E-01 -2.549995819E-02  8.382136929E+04  1.815164109E+02  3.309980488E+02  2.728315394E+02  3.395617697E+02  1.007483889E+00 
        78 -2.791452343E-02  1.719215161E-01 -2.212016887E-02  8.415950391E+04  1.810754395E+02  3.311183987E+02  2.730300217E+02  3.398587093E+02  1.009619936E+00 
        79 -2.700703325E-02  1.722886754E-01 -1.884820631E-02  8.414714941E+04  1.808966999E+02  3.310465765E+02  2.729114637E+02  3.403622141E+02  1.011077940E+00 
        80 -2.544395246E-02  1.727209334E-01 -1.584518523E-02  8.324233759E+04  1.814667480E+02  3.306112018E+02  2.721941807E+02  3.442847807E+02  1.016110046E+00 
        81 -2.351536464E-02  1.732363399E-01 -1.306823492E-02  8.137820187E+04  1.850197729E+02  3.295854952E+02  2.705086408E+02  3.479365104E+02  1.010486175E+00 
        82 -2.134527601E-02  1.737374909E-01 -1.047435973E-02  7.875253537E+04  1.903591014E+02  3.281240350E+02  2.681150317E+02  3.557828726E+02  1.006941424E+00 
        83 -1.897326710E-02  1.742189522E-01 -8.035177519E-03  7.578141861E+04  1.995696670E+02  3.260992061E+02  2.648193398E+02  3.633948705E+02  9.910101793E-01 
        84 -1.652827274E-02  1.746780172E-01 -5.688541800E-03  7.366401642E+04  2.039128203E+02  3.250629110E+02  2.631372130E+02  3.690904422E+02  9.874460027E-01 
        85 -1.397929867E-02  1.751251779E-01 -3.446989688E-03  7.291454260E+04  2.092374306E+02  3.243960290E+02  2.620577812E+02  3.731264758E+02  9.776410367E-01 
        86 -1.139011487E-02  1.755573757E-01 -1.256774906E-03  7.360987634E+04  2.096511285E+02  3.249642525E+02  2.629773378E+02  3.709334588E+02  9.715498835E-01 
        87 -8.734274343E-03  1.759085237E-01  8.667805443E-04  7.817023352E+04  2.044557625E+02  3.277355001E+02  2.674889965E+02  3.586721954E+02  9.654726842E-01 
        88 -6.073383534E-03  1.762548475E-01  2.984781313E-03  8.815284924E+04  1.919936337E+02  3.332125521E+02  2.765055828E+02  3.316454999E+02  9.619727135E-01 
        89 -3.359730182E-03  1.765819110E-01  5.053045394E-03  9.771913788E+04  1.767467116E+02  3.381005933E+02  2.846683662E+02  3.056529620E+02  9.786598673E-01 
        90 -6.741955509E-04  1.768270807E-01  7.130208361E-03  9.685383849E+04  1.664817565E+02  3.377307324E+02  2.840477723E+02  3.125935662E+02  1.024093558E+00 
        91  2.027043660E-03  1.770783858E-01  9.208570588E-03  7.917370026E+04  1.941618462E+02  3.280219024E+02  2.679528788E+02  3.582350631E+02  9.992826777E-01 
        92  4.731686997E-03  1.772422585E-01  1.127155269E-02  7.425734308E+04  2.114209660E+02  3.250982180E+02  2.631949028E+02  3.741856950E+02  9.718890071E-01 
        93  7.454465044E-03  1.773874983E-01  1.334309669E-02  7.409270383E+04  2.101203623E+02  3.248904815E+02  2.628586479E+02  3.734421679E+02  9.748185568E-01 
        94  1.015989937E-02  1.775222933E-01  1.545596277E-02  7.109318646E+04  2.169370579E+02  3.232184118E+02  2.601653378E+02  3.797862055E+02  9.657029785E-01 
        95  1.284858280E-02  1.775661421E-01  1.756817794E-02  6.743562778E+04  2.263654758E+02  3.210209643E+02  2.566384758E+02  3.901811366E+02  9.560946948E-01 
        96  1.551966693E-02  1.776138061E-01  1.970369132E-02  6.424302289E+04  2.366763778E+02  3.187098927E+02  2.529638696E+02  4.013138876E+02  9.460634235E-01 
        97  1.817410325E-02  1.776258069E-01  2.186017323E-02  6.163007349E+04  2.458186166E+02  3.168441172E+02  2.500076103E+02  4.093328590E+02  9.336364241E-01 
        98  2.080993586E-02  1.775631240E-01  2.403936301E-02  5.978606763E+04  2.523312283E+02  3.157414436E+02  2.482682528E+02  4.122545147E+02  9.187880270E-01 
        99  2.341570779E-02  1.774969016E-01  2.625394818E-02  5.925775842E+04  2.575380125E+02  3.153638630E+02  2.476748915E+02  4.137714539E+02  9.046773501E-01 
       100  2.600295182E-02  1.773818036E-01  2.848806157E-02  6.103892407E+04  2.592525959E+02  3.166242323E+02  2.496721067E+02  4.102520151E+02  8.907866776E-01 
       101  2.856627515E-02  1.771883875E-01  3.074502562E-02  6.650946240E+04  2.551517019E+02  3.204106398E+02  2.557277632E+02  3.953102112E+02  8.729781136E-01 
       102  3.110662233E-02  1.769811535E-01  3.302644514E-02  7.485707471E+04  2.466203375E+02  3.259302368E+02  2.646115322E+02  3.712207928E+02  8.517268412E-01 
       103  3.362247542E-02  1.767159818E-01  3.532849163E-02  8.166041516E+04  2.424615889E+02  3.300006351E+02  2.712096710E+02  3.524797907E+02  8.286135457E-01 
       104  3.610895472E-02  1.763647845E-01  3.765120331E-02  8.309438391E+04  2.470820100E+02  3.306894259E+02  2.723305597E+02  3.498296571E+02  8.082433967E-01 
       105  3.856497337E-02  1.759966372E-01  4.000321012E-02  8.054920615E+04  2.562016983E+02  3.293124298E+02  2.700667120E+02  3.578035778E+02  7.918215799E-01 
