nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.760266031E+04  1.536807343E+02  3.330767043E+02  2.762685580E+02  2.356401350E+02  8.604173429E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.749364468E+04  1.544087579E+02  3.330135254E+02  2.761637738E+02  2.364140023E+02  8.593566129E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736979810E+04  1.550708874E+02  3.329484937E+02  2.760559239E+02  2.369648045E+02  8.579240288E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725159363E+04  1.557741740E+02  3.328870702E+02  2.759540448E+02  2.377151630E+02  8.571054619E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.714177490E+04  1.564164586E+02  3.328317642E+02  2.758624096E+02  2.385183263E+02  8.568456974E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.701448291E+04  1.570946498E+02  3.327677488E+02  2.757563992E+02  2.393439155E+02  8.565214649E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.684396143E+04  1.579579558E+02  3.326737556E+02  2.756005974E+02  2.403506417E+02  8.558199722E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.662294751E+04  1.588861029E+02  3.325613379E+02  2.754143515E+02  2.415085511E+02  8.553614020E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.633959155E+04  1.601141105E+02  3.324111409E+02  2.751655848E+02  2.427464833E+02  8.535617189E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.610153564E+04  1.617575421E+02  3.322636466E+02  2.749214442E+02  2.440896263E+02  8.499143077E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.597249240E+04  1.632144897E+02  3.321746870E+02  2.747742432E+02  2.452402787E+02  8.466905544E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.616732657E+04  1.634406384E+02  3.323065897E+02  2.749925550E+02  2.448798230E+02  8.447741941E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.669053198E+04  1.626273937E+02  3.326054888E+02  2.754874763E+02  2.432859597E+02  8.440815154E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.755249658E+04  1.604139280E+02  3.330601749E+02  2.762412357E+02  2.404512053E+02  8.470147438E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.859266162E+04  1.563852568E+02  3.336106529E+02  2.771551991E+02  2.370564680E+02  8.583057709E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.943698584E+04  1.497743411E+02  3.340197306E+02  2.778354836E+02  2.342674508E+02  8.858729880E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.730489832E+04  1.464442126E+02  3.329034433E+02  2.759827490E+02  2.419215159E+02  9.306913437E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.533482214E+04  1.754543436E+02  3.261440716E+02  2.648895078E+02  2.848623405E+02  9.361499101E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.977562555E+04  2.086176956E+02  3.227414622E+02  2.593932314E+02  3.069149473E+02  8.464542758E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.296126324E+04  2.119838579E+02  3.246690017E+02  2.625029590E+02  2.977748338E+02  7.899216844E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.660924353E+04  2.090769130E+02  3.268664064E+02  2.660676200E+02  2.860337403E+02  7.591374596E-01 
