nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755369899E+04  1.539534766E+02  3.330526170E+02  2.762285558E+02  2.357977293E+02  8.594366267E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747310583E+04  1.544326364E+02  3.330091009E+02  2.761563995E+02  2.363428421E+02  8.589283484E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736976056E+04  1.550534549E+02  3.329533036E+02  2.760638137E+02  2.370129811E+02  8.581817215E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725468372E+04  1.557369509E+02  3.328926139E+02  2.759632354E+02  2.377460084E+02  8.573842850E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.713024780E+04  1.564309635E+02  3.328286438E+02  2.758571644E+02  2.385015950E+02  8.566581849E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.698105591E+04  1.571905012E+02  3.327517748E+02  2.757297668E+02  2.394129953E+02  8.561701514E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.680034253E+04  1.580336647E+02  3.326570797E+02  2.755728350E+02  2.404319015E+02  8.556442503E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658222229E+04  1.590355003E+02  3.325402150E+02  2.753792157E+02  2.415887742E+02  8.547835704E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.633925696E+04  1.602593822E+02  3.324085040E+02  2.751612191E+02  2.429023895E+02  8.533110013E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.613351422E+04  1.615722913E+02  3.322957518E+02  2.749745190E+02  2.440372679E+02  8.507583654E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.605842365E+04  1.627307675E+02  3.322538424E+02  2.749052103E+02  2.447689253E+02  8.476251469E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.624092004E+04  1.632193246E+02  3.323518273E+02  2.750673300E+02  2.444833072E+02  8.445337289E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.675925171E+04  1.625489335E+02  3.326315880E+02  2.755306087E+02  2.429675217E+02  8.434482515E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.759459375E+04  1.603341074E+02  3.330830173E+02  2.762790394E+02  2.402807083E+02  8.468621559E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.858373145E+04  1.561754265E+02  3.336141853E+02  2.771610003E+02  2.369579430E+02  8.590409160E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.920299194E+04  1.500212379E+02  3.339215698E+02  2.776720762E+02  2.349272599E+02  8.867624477E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.755399170E+04  1.455484843E+02  3.331016083E+02  2.763116350E+02  2.421615467E+02  9.365798272E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.530462695E+04  1.754881873E+02  3.259721522E+02  2.646094031E+02  2.864904070E+02  9.419781696E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.040944092E+04  2.060330338E+02  3.229277565E+02  2.596905861E+02  3.047775578E+02  8.512723250E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.300698344E+04  2.096304102E+02  3.245002178E+02  2.622274035E+02  2.956089649E+02  7.934852727E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.609784796E+04  2.084284252E+02  3.264383099E+02  2.653692415E+02  2.847823844E+02  7.571973866E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.852528978E+04  2.086189856E+02  3.279297731E+02  2.677985957E+02  2.767048348E+02  7.260628647E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.028685931E+04  2.109663539E+02  3.289931372E+02  2.695372583E+02  2.711742695E+02  6.941122808E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.157530194E+04  2.151519300E+02  3.297488618E+02  2.707765352E+02  2.673620902E+02  6.591597176E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.255011078E+04  2.202795212E+02  3.303125310E+02  2.717028010E+02  2.646362171E+02  6.233707601E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.317333252E+04  2.262027302E+02  3.306944628E+02  2.723311229E+02  2.633119164E+02  5.886587016E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.332272931E+04  2.333286521E+02  3.308414440E+02  2.725730367E+02  2.638762848E+02  5.545802643E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.296336287E+04  2.417752361E+02  3.307270616E+02  2.723848104E+02  2.662289072E+02  5.200208789E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.242215033E+04  2.503418639E+02  3.304980936E+02  2.720081933E+02  2.689809034E+02  4.863602857E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.185580377E+04  2.586213062E+02  3.302564030E+02  2.716110630E+02  2.718249967E+02  4.548028884E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.125721643E+04  2.667752607E+02  3.299887509E+02  2.711715486E+02  2.748587470E+02  4.248978021E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.068080701E+04  2.747627907E+02  3.297046762E+02  2.707053328E+02  2.778455203E+02  3.958874438E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.020021759E+04  2.825143098E+02  3.294443346E+02  2.702783237E+02  2.804714863E+02  3.668172132E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.993726286E+04  2.896346804E+02  3.292520820E+02  2.699632321E+02  2.822417213E+02  3.378009222E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.000077673E+04  2.955800722E+02  3.291460865E+02  2.697892483E+02  2.827996452E+02  3.103458608E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.028692215E+04  3.010823892E+02  3.291672195E+02  2.698232780E+02  2.827673382E+02  2.828040866E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.093292060E+04  3.057454338E+02  3.293220731E+02  2.700763565E+02  2.814087514E+02  2.542346671E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.213340073E+04  3.085986358E+02  3.299171342E+02  2.710530318E+02  2.780720069E+02  2.272566766E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.370404980E+04  3.103603191E+02  3.308474398E+02  2.725843735E+02  2.735122967E+02  2.011609403E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.563878027E+04  3.106734982E+02  3.319341202E+02  2.743785248E+02  2.676934319E+02  1.778974170E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.782054761E+04  3.096028109E+02  3.330888081E+02  2.762910404E+02  2.609206223E+02  1.584971533E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.010002734E+04  3.071953554E+02  3.342803540E+02  2.782711873E+02  2.536792150E+02  1.449576202E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.226199048E+04  3.038757639E+02  3.354761515E+02  2.802652140E+02  2.467747021E+02  1.384335747E-01 
