nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754878552E+04  1.539582937E+02  3.330500852E+02  2.762243519E+02  2.358012790E+02  8.594210977E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747166223E+04  1.544285473E+02  3.330086892E+02  2.761556879E+02  2.363381053E+02  8.589319696E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736934503E+04  1.550447854E+02  3.329531434E+02  2.760635419E+02  2.370095060E+02  8.582155225E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725168103E+04  1.557352247E+02  3.328910680E+02  2.759606481E+02  2.377434032E+02  8.573863078E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712196289E+04  1.564444513E+02  3.328244762E+02  2.758502345E+02  2.385054994E+02  8.566002212E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.696827979E+04  1.572130022E+02  3.327452459E+02  2.757189226E+02  2.394173431E+02  8.560611680E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679350684E+04  1.580512166E+02  3.326527328E+02  2.755656357E+02  2.404198852E+02  8.555052355E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.661207068E+04  1.589820015E+02  3.325548563E+02  2.754034929E+02  2.415082493E+02  8.548044711E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.641521545E+04  1.601134586E+02  3.324475446E+02  2.752257862E+02  2.427420352E+02  8.535722587E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.622259003E+04  1.613967758E+02  3.323413012E+02  2.750499401E+02  2.438592844E+02  8.511140505E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.611052847E+04  1.626257878E+02  3.322777381E+02  2.749446855E+02  2.446741953E+02  8.478594935E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621856845E+04  1.632471417E+02  3.323343861E+02  2.750384372E+02  2.446309909E+02  8.448710158E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.664317212E+04  1.627474561E+02  3.325663691E+02  2.754225664E+02  2.433375611E+02  8.436378706E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.749057568E+04  1.605639305E+02  3.330213585E+02  2.761767483E+02  2.407100468E+02  8.470874317E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.860690430E+04  1.562502823E+02  3.336274071E+02  2.771829624E+02  2.370657139E+02  8.590468653E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.941470337E+04  1.499118986E+02  3.340067663E+02  2.778137188E+02  2.341391120E+02  8.848509993E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.722958264E+04  1.466522603E+02  3.329023418E+02  2.759818244E+02  2.439654095E+02  9.369531833E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.606892896E+04  1.740360241E+02  3.264938807E+02  2.654576564E+02  2.836182966E+02  9.385971576E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.003123877E+04  2.079890689E+02  3.228298404E+02  2.595331881E+02  3.064470432E+02  8.476611208E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.269259784E+04  2.116186699E+02  3.245507727E+02  2.623108695E+02  2.978096759E+02  7.916492908E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.629741766E+04  2.086151659E+02  3.267794151E+02  2.659241049E+02  2.856007841E+02  7.594042653E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.868515176E+04  2.088319842E+02  3.281428553E+02  2.681464563E+02  2.771201819E+02  7.265853821E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.029613556E+04  2.113436555E+02  3.290067378E+02  2.695593245E+02  2.717623081E+02  6.943412316E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.150854228E+04  2.157287168E+02  3.296571107E+02  2.706259912E+02  2.680819908E+02  6.587673235E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.259800360E+04  2.206657951E+02  3.302280600E+02  2.715642371E+02  2.649845085E+02  6.225832081E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.339029102E+04  2.260624309E+02  3.306392064E+02  2.722404599E+02  2.629736252E+02  5.881195422E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.356005359E+04  2.329410107E+02  3.307303815E+02  2.723904257E+02  2.631966085E+02  5.540978885E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.306744225E+04  2.415289716E+02  3.305160716E+02  2.720374456E+02  2.656749911E+02  5.192308718E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.244559393E+04  2.503103372E+02  3.302071702E+02  2.715292826E+02  2.686533519E+02  4.852904491E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.190415173E+04  2.584595091E+02  3.299612038E+02  2.711247642E+02  2.714014328E+02  4.540425683E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.135377478E+04  2.665363722E+02  3.296700702E+02  2.706466594E+02  2.742996526E+02  4.240327659E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.077624097E+04  2.745512397E+02  3.293531990E+02  2.701266401E+02  2.772772312E+02  3.948526550E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.022490237E+04  2.823915670E+02  3.290758944E+02  2.696718873E+02  2.800379899E+02  3.658298827E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.991047383E+04  2.895980572E+02  3.289328319E+02  2.694377601E+02  2.819756812E+02  3.369755343E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.006097177E+04  2.953496878E+02  3.289956529E+02  2.695411406E+02  2.824233420E+02  3.100826952E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.036943509E+04  3.006122441E+02  3.291539083E+02  2.698004676E+02  2.822595586E+02  2.833270526E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.091006688E+04  3.056239449E+02  3.293325743E+02  2.700933646E+02  2.812964738E+02  2.544903726E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.211974329E+04  3.085256464E+02  3.299267285E+02  2.710687095E+02  2.781405262E+02  2.280046525E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.366737061E+04  3.102795029E+02  3.308419561E+02  2.725752449E+02  2.736214895E+02  2.021202687E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.554551563E+04  3.108092804E+02  3.319120693E+02  2.743416710E+02  2.680276642E+02  1.785597103E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.766978931E+04  3.099781971E+02  3.330675440E+02  2.762555289E+02  2.614830489E+02  1.587386038E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  8.992781421E+04  3.076572008E+02  3.342499948E+02  2.782206273E+02  2.543108096E+02  1.449533764E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.211247046E+04  3.043620796E+02  3.354151049E+02  2.801630650E+02  2.473331451E+02  1.379112746E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.396442456E+04  3.009539099E+02  3.364087877E+02  2.818249474E+02  2.415171366E+02  1.367918607E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.528195874E+04  2.981970525E+02  3.371150455E+02  2.830092649E+02  2.375967439E+02  1.400429562E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.606500391E+04  2.958862915E+02  3.376402283E+02  2.838916702E+02  2.349192429E+02  1.457172632E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.648541794E+04  2.939395930E+02  3.382986231E+02  2.850010604E+02  2.328997163E+02  1.523707302E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.660629883E+04  2.905382729E+02  3.392375717E+02  2.865968132E+02  2.277835846E+02  1.576491930E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.657360364E+04  2.823206370E+02  3.410316122E+02  2.896596074E+02  2.139578754E+02  1.655158652E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.643479755E+04  2.682229198E+02  3.439688815E+02  2.946844844E+02  1.882654792E+02  1.681789258E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.627929022E+04  2.523929150E+02  3.474101093E+02  3.006144745E+02  1.480073252E+02  1.469946882E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.637270264E+04  2.429952898E+02  3.502700219E+02  3.055567384E+02  1.099845080E+02  6.664556739E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.683894839E+04  2.410665852E+02  3.519734942E+02  3.085299171E+02  7.700324361E+01 -2.037671746E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.870586719E+04  2.407180481E+02  3.531006050E+02  3.104957542E+02  5.114800358E+01 -7.852151692E-01 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  1.012254722E+05  2.402255220E+02  3.535830917E+02  3.113363004E+02  4.440184641E+01 -7.980248556E-01 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  1.039924739E+05  2.376897857E+02  3.533906282E+02  3.109980808E+02  5.917559673E+01 -2.741614687E-01 
        57  3.672955052E-02  1.269046997E-01  1.057947981E-01  1.058414531E+05  2.381909885E+02  3.519701753E+02  3.085095820E+02  9.272801161E+01  1.214481099E-02 
        58  3.615520807E-02  1.273091289E-01  1.087154776E-01  1.068842603E+05  2.441797662E+02  3.493458033E+02  3.039321194E+02  1.336079216E+02  1.343957866E-01 
        59  3.556812424E-02  1.277144368E-01  1.116309472E-01  1.074570630E+05  2.542410319E+02  3.464110036E+02  2.988431382E+02  1.687902079E+02  1.844282126E-01 
