nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755000371E+04  1.539458218E+02  3.330495967E+02  2.762234924E+02  2.357903961E+02  8.594553473E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746483426E+04  1.544180421E+02  3.330067306E+02  2.761524863E+02  2.363204031E+02  8.589307992E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736944031E+04  1.550078855E+02  3.329563572E+02  2.760688925E+02  2.369677285E+02  8.582738740E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.727231738E+04  1.556433775E+02  3.329048524E+02  2.759835267E+02  2.376857278E+02  8.577020587E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.714953052E+04  1.563504095E+02  3.328386793E+02  2.758738189E+02  2.384780545E+02  8.570431657E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.698247729E+04  1.571725383E+02  3.327512093E+02  2.757288857E+02  2.393872194E+02  8.562021013E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.681508496E+04  1.580081983E+02  3.326629238E+02  2.755826025E+02  2.403880467E+02  8.556638565E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.663270007E+04  1.588996677E+02  3.325675292E+02  2.754245639E+02  2.414320846E+02  8.550145775E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.639893848E+04  1.600328269E+02  3.324440956E+02  2.752201507E+02  2.426556795E+02  8.537014788E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.618407220E+04  1.613602848E+02  3.323253174E+02  2.750234537E+02  2.438398774E+02  8.512386633E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.608663220E+04  1.626236513E+02  3.322599787E+02  2.749153689E+02  2.448239326E+02  8.484384804E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.616783862E+04  1.634470323E+02  3.322957251E+02  2.749745216E+02  2.448905584E+02  8.447086560E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.663810498E+04  1.630713906E+02  3.325443754E+02  2.753862386E+02  2.435074797E+02  8.424966279E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.749716309E+04  1.607004871E+02  3.330183086E+02  2.761717587E+02  2.406808949E+02  8.462489434E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.853573828E+04  1.564281330E+02  3.335875759E+02  2.771168289E+02  2.371054649E+02  8.581370972E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.940749365E+04  1.497676907E+02  3.340136471E+02  2.778253374E+02  2.339145474E+02  8.852520194E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.740522839E+04  1.461954592E+02  3.330056977E+02  2.761533220E+02  2.422896311E+02  9.335121028E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.563437341E+04  1.750190604E+02  3.262644801E+02  2.650852642E+02  2.859419746E+02  9.427357782E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.972832056E+04  2.102879188E+02  3.225721421E+02  2.591196265E+02  3.084035449E+02  8.437641202E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.277507710E+04  2.124514384E+02  3.245348117E+02  2.622882206E+02  2.971706665E+02  7.854896199E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.650874176E+04  2.077764261E+02  3.269352365E+02  2.661785784E+02  2.842761645E+02  7.590315831E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.886021112E+04  2.088404073E+02  3.282321382E+02  2.682921929E+02  2.784712728E+02  7.319252990E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.041097768E+04  2.117458793E+02  3.291122481E+02  2.697322333E+02  2.736680655E+02  6.995494585E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.156803864E+04  2.158253325E+02  3.298252113E+02  2.709021630E+02  2.688768755E+02  6.612987113E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.260922559E+04  2.205841553E+02  3.304074736E+02  2.718594708E+02  2.649362698E+02  6.229332532E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.336509180E+04  2.260586433E+02  3.307613411E+02  2.724417481E+02  2.626987796E+02  5.872377530E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.351374969E+04  2.330580926E+02  3.307539124E+02  2.724292588E+02  2.630204716E+02  5.529025639E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.301109383E+04  2.415247481E+02  3.304351598E+02  2.719043438E+02  2.653905835E+02  5.182786748E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.238273651E+04  2.502804618E+02  3.300286009E+02  2.712357869E+02  2.685306642E+02  4.850004378E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.184739764E+04  2.585550988E+02  3.296853223E+02  2.706716895E+02  2.714504380E+02  4.536868641E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.130302759E+04  2.666450496E+02  3.293467507E+02  2.701162360E+02  2.743228602E+02  4.234730802E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.073940796E+04  2.745581930E+02  3.290465078E+02  2.696239970E+02  2.771376512E+02  3.941905927E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.021805206E+04  2.822799602E+02  3.288208107E+02  2.692540439E+02  2.797437066E+02  3.652149618E-01 
