nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755065186E+04  1.539313908E+02  3.330502644E+02  2.762246560E+02  2.357792479E+02  8.594952201E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746362036E+04  1.544144240E+02  3.330063777E+02  2.761518565E+02  2.363233466E+02  8.589625598E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737419238E+04  1.550039473E+02  3.329575534E+02  2.760709050E+02  2.369753600E+02  8.583253133E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.727506714E+04  1.556433802E+02  3.329053493E+02  2.759843397E+02  2.377003713E+02  8.577573951E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.714162451E+04  1.563627300E+02  3.328351107E+02  2.758679094E+02  2.384856687E+02  8.570038546E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697902832E+04  1.571787930E+02  3.327491608E+02  2.757254691E+02  2.393882627E+02  8.561744802E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.682591895E+04  1.579565897E+02  3.326709061E+02  2.755958509E+02  2.403453064E+02  8.558011092E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.664108447E+04  1.588718970E+02  3.325727038E+02  2.754331217E+02  2.414005833E+02  8.550520465E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.639985071E+04  1.600531621E+02  3.324418745E+02  2.752164569E+02  2.426791449E+02  8.536813529E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.619257251E+04  1.614285885E+02  3.323221390E+02  2.750182328E+02  2.439245832E+02  8.511777148E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.607406799E+04  1.626951083E+02  3.322463955E+02  2.748929465E+02  2.449170429E+02  8.483583310E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.614668665E+04  1.636429674E+02  3.322723470E+02  2.749359030E+02  2.449569856E+02  8.438889906E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.663281885E+04  1.629750051E+02  3.325512228E+02  2.753976107E+02  2.434207225E+02  8.427072763E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.747449414E+04  1.605931520E+02  3.330216560E+02  2.761772861E+02  2.406045361E+02  8.465421945E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.853637451E+04  1.564659348E+02  3.335833836E+02  2.771098728E+02  2.370860252E+02  8.579468839E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.943368896E+04  1.498555799E+02  3.340237656E+02  2.778421764E+02  2.341123962E+02  8.852464929E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.741137390E+04  1.452455028E+02  3.330532942E+02  2.762317669E+02  2.418198242E+02  9.371810174E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.560441113E+04  1.738385544E+02  3.263502593E+02  2.652237363E+02  2.839543872E+02  9.404881727E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.980340765E+04  2.103327433E+02  3.225911376E+02  2.591506069E+02  3.085271003E+02  8.439228958E-01 
