nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.756613901E+04  1.536284846E+02  3.330794213E+02  2.762730518E+02  2.355037634E+02  8.602331978E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747836679E+04  1.544117967E+02  3.330109220E+02  2.761594940E+02  2.364552369E+02  8.595104285E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.738876178E+04  1.550464604E+02  3.329555063E+02  2.760675385E+02  2.370232775E+02  8.582757236E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.726918640E+04  1.557193148E+02  3.328935833E+02  2.759648833E+02  2.376236000E+02  8.571055476E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711883105E+04  1.564460402E+02  3.328192234E+02  2.758415742E+02  2.385955000E+02  8.569645397E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.695842798E+04  1.572237649E+02  3.327384510E+02  2.757077746E+02  2.394173164E+02  8.561209235E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.676466992E+04  1.580943036E+02  3.326302824E+02  2.755285864E+02  2.403298893E+02  8.550853580E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.657404724E+04  1.590735140E+02  3.325253158E+02  2.753546925E+02  2.415510674E+02  8.544965014E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634526672E+04  1.602146330E+02  3.324081802E+02  2.751607039E+02  2.428888190E+02  8.534943936E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.614897864E+04  1.615593280E+02  3.322983892E+02  2.749789596E+02  2.441013744E+02  8.510000361E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.603136908E+04  1.625996665E+02  3.322548481E+02  2.749069235E+02  2.448600528E+02  8.486920320E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621235724E+04  1.634709917E+02  3.323140372E+02  2.750048956E+02  2.445279858E+02  8.432734627E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.672833887E+04  1.626478825E+02  3.326119566E+02  2.754981036E+02  2.431129608E+02  8.434620053E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.757324463E+04  1.604254160E+02  3.330688133E+02  2.762555809E+02  2.404953098E+02  8.472547382E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.852910449E+04  1.564188013E+02  3.335859871E+02  2.771142960E+02  2.370910330E+02  8.582631089E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.939626733E+04  1.501212111E+02  3.339882603E+02  2.777831230E+02  2.344600258E+02  8.848536834E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.731589807E+04  1.468476790E+02  3.328591237E+02  2.759096956E+02  2.430678217E+02  9.330528285E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.567314844E+04  1.761695771E+02  3.262128000E+02  2.650014868E+02  2.872132001E+02  9.424266331E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.992025940E+04  2.076568530E+02  3.229371145E+02  2.597062328E+02  3.064905331E+02  8.495720294E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.294102164E+04  2.129174417E+02  3.246572026E+02  2.624824375E+02  2.987422448E+02  7.892419910E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.664195667E+04  2.086320877E+02  3.269714694E+02  2.662368033E+02  2.840764441E+02  7.533926917E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.901213621E+04  2.093425888E+02  3.283349334E+02  2.684607428E+02  2.778530872E+02  7.265758719E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.061611330E+04  2.113816491E+02  3.293154441E+02  2.700663313E+02  2.724382207E+02  6.968005443E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.177878728E+04  2.155015239E+02  3.299491928E+02  2.711066223E+02  2.682616489E+02  6.610148887E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.275653802E+04  2.206731853E+02  3.304177635E+02  2.718769414E+02  2.653704498E+02  6.246592463E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.344177051E+04  2.261088805E+02  3.307509451E+02  2.724248772E+02  2.633267570E+02  5.899274843E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.355897968E+04  2.327624128E+02  3.307895753E+02  2.724885254E+02  2.632250254E+02  5.555600836E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.306485460E+04  2.414517566E+02  3.304631329E+02  2.719510679E+02  2.661359372E+02  5.216740215E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.242900671E+04  2.504863015E+02  3.300552933E+02  2.712801856E+02  2.700481398E+02  4.895612749E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.186026764E+04  2.585162725E+02  3.297976756E+02  2.708566818E+02  2.728162146E+02  4.588229819E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.129852307E+04  2.666136634E+02  3.295092473E+02  2.703833036E+02  2.751003098E+02  4.264405333E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.072962317E+04  2.750432482E+02  3.291607695E+02  2.698117666E+02  2.776835656E+02  3.935506227E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.019523471E+04  2.833526639E+02  3.288276844E+02  2.692658662E+02  2.804287676E+02  3.619017440E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.988418895E+04  2.906587304E+02  3.286544200E+02  2.689822739E+02  2.823244538E+02  3.324873546E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.001125403E+04  2.963012776E+02  3.287511024E+02  2.691403333E+02  2.826613594E+02  3.058331464E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.029621069E+04  3.015620455E+02  3.289460069E+02  2.694595061E+02  2.826456023E+02  2.797300887E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.080672038E+04  3.065859370E+02  3.292759169E+02  2.700004741E+02  2.818889524E+02  2.516279264E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.204469522E+04  3.093695170E+02  3.299951873E+02  2.711814438E+02  2.786448078E+02  2.254625483E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.370699487E+04  3.107323303E+02  3.309138947E+02  2.726939211E+02  2.737736883E+02  2.002855362E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.579331299E+04  3.106036224E+02  3.320455532E+02  2.745630035E+02  2.674210205E+02  1.772990953E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.818194287E+04  3.088295999E+02  3.333560066E+02  2.767351561E+02  2.600255976E+02  1.593604358E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.066250403E+04  3.056601357E+02  3.346570802E+02  2.788993077E+02  2.522310228E+02  1.480069561E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.294960327E+04  3.019352245E+02  3.357846470E+02  2.807807741E+02  2.450250845E+02  1.427255059E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.476765503E+04  2.985157461E+02  3.366825609E+02  2.822837915E+02  2.394325242E+02  1.428154144E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.597796033E+04  2.958024204E+02  3.373637936E+02  2.834268777E+02  2.357556947E+02  1.470004898E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.663562891E+04  2.939511566E+02  3.378571930E+02  2.842566376E+02  2.337754059E+02  1.529595368E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.689556708E+04  2.925583680E+02  3.384742805E+02  2.852973391E+02  2.321335169E+02  1.580871159E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.686054102E+04  2.890120468E+02  3.394766922E+02  2.870028954E+02  2.260108490E+02  1.611107327E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.662668091E+04  2.795710578E+02  3.414547153E+02  2.903817148E+02  2.095572714E+02  1.695391275E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.628314206E+04  2.639920895E+02  3.445422381E+02  2.956703461E+02  1.802754595E+02  1.756796995E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.607503900E+04  2.472443435E+02  3.480299151E+02  3.016821332E+02  1.359751415E+02  1.507469830E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.618742627E+04  2.382928495E+02  3.509089231E+02  3.066647077E+02  9.234362495E+01  1.698263083E-02 
