nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754920908E+04  1.539578148E+02  3.330503522E+02  2.762248030E+02  2.358010712E+02  8.594232703E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747212201E+04  1.544275823E+02  3.330090029E+02  2.761562334E+02  2.363377770E+02  8.589362565E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736952393E+04  1.550445935E+02  3.329532764E+02  2.760638120E+02  2.370095195E+02  8.582167132E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725154810E+04  1.557350266E+02  3.328910928E+02  2.759606433E+02  2.377423871E+02  8.573836684E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712150439E+04  1.564447093E+02  3.328242445E+02  2.758499031E+02  2.385063467E+02  8.566020299E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.696773608E+04  1.572134380E+02  3.327449741E+02  2.757184982E+02  2.394176397E+02  8.560599592E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679403003E+04  1.580476136E+02  3.326530895E+02  2.755662222E+02  2.404171033E+02  8.555155322E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.661476978E+04  1.589719644E+02  3.325563312E+02  2.754059219E+02  2.415007138E+02  8.548338413E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.641643652E+04  1.601069188E+02  3.324481139E+02  2.752267137E+02  2.427367406E+02  8.535889285E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.621965247E+04  1.613995790E+02  3.323394940E+02  2.750469925E+02  2.438617623E+02  8.511046469E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.610587732E+04  1.626355221E+02  3.322748743E+02  2.749399760E+02  2.446850948E+02  8.478401320E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621559976E+04  1.632519016E+02  3.323326610E+02  2.750355656E+02  2.446417073E+02  8.448829101E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.664605981E+04  1.627486892E+02  3.325676537E+02  2.754247274E+02  2.433422389E+02  8.436493650E-01 
