nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755119403E+04  1.539424168E+02  3.330512890E+02  2.762263499E+02  2.357936786E+02  8.594822831E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746989801E+04  1.544254903E+02  3.330070300E+02  2.761529007E+02  2.363454232E+02  8.589766517E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736564905E+04  1.550544549E+02  3.329504273E+02  2.760590525E+02  2.370240946E+02  8.582173414E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725046692E+04  1.557471907E+02  3.328899312E+02  2.759587946E+02  2.377665231E+02  8.574028555E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712741528E+04  1.564465470E+02  3.328266287E+02  2.758538127E+02  2.385232854E+02  8.566512410E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697762720E+04  1.572164712E+02  3.327486706E+02  2.757246118E+02  2.394368920E+02  8.561133072E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679783081E+04  1.580615625E+02  3.326536388E+02  2.755671339E+02  2.404484520E+02  8.555488531E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658349414E+04  1.590503271E+02  3.325384250E+02  2.753762946E+02  2.415850024E+02  8.546841089E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634954504E+04  1.602480969E+02  3.324111872E+02  2.751656308E+02  2.428663967E+02  8.532362077E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.615550092E+04  1.615223830E+02  3.323055930E+02  2.749908121E+02  2.439740670E+02  8.507962478E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.609568585E+04  1.626156797E+02  3.322742268E+02  2.749388735E+02  2.446940470E+02  8.479805465E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.627921530E+04  1.630828640E+02  3.323764100E+02  2.751080196E+02  2.444065926E+02  8.450069199E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.673760962E+04  1.625180130E+02  3.326242666E+02  2.755184937E+02  2.430182748E+02  8.438017890E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.746571484E+04  1.605517282E+02  3.330129242E+02  2.761627407E+02  2.406374035E+02  8.468954191E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.845034229E+04  1.566055651E+02  3.335358524E+02  2.770308943E+02  2.373729725E+02  8.580766432E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.949222681E+04  1.497004519E+02  3.340541496E+02  2.778926449E+02  2.340274334E+02  8.856964111E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.720587573E+04  1.464944150E+02  3.328828607E+02  2.759485555E+02  2.433136361E+02  9.354322543E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.600076111E+04  1.738117130E+02  3.264626698E+02  2.654062228E+02  2.840554795E+02  9.411176387E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.020670758E+04  2.073122668E+02  3.229136655E+02  2.596678867E+02  3.061020746E+02  8.498441456E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.262088797E+04  2.120397606E+02  3.245128948E+02  2.622493026E+02  2.978097748E+02  7.895878896E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.625590417E+04  2.085885047E+02  3.266864629E+02  2.657730322E+02  2.851154070E+02  7.577545997E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.872268642E+04  2.084543941E+02  3.280369581E+02  2.679733576E+02  2.767197738E+02  7.270255838E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.030341259E+04  2.112152044E+02  3.289119558E+02  2.694040512E+02  2.717424247E+02  6.948940562E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.144980505E+04  2.157097166E+02  3.296062518E+02  2.705426468E+02  2.681588404E+02  6.591140672E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.248219745E+04  2.206713018E+02  3.302197082E+02  2.715505445E+02  2.650046606E+02  6.226057853E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.325942932E+04  2.261089392E+02  3.306664114E+02  2.722851176E+02  2.629521403E+02  5.877904836E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.346622485E+04  2.329310615E+02  3.308041093E+02  2.725116413E+02  2.631148615E+02  5.538672847E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.301403305E+04  2.413909713E+02  3.306313755E+02  2.722270922E+02  2.655095673E+02  5.193894651E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.240792957E+04  2.502481090E+02  3.303089228E+02  2.716964256E+02  2.686906343E+02  4.858012234E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.185656055E+04  2.584388223E+02  3.300467012E+02  2.712653005E+02  2.714717131E+02  4.544674451E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.130945557E+04  2.665858314E+02  3.297470403E+02  2.707732282E+02  2.744050207E+02  4.242039868E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.075572632E+04  2.746251302E+02  3.294619608E+02  2.703055303E+02  2.774472861E+02  3.951020627E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.023725592E+04  2.824341367E+02  3.292439073E+02  2.699481623E+02  2.802516683E+02  3.663903826E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.994928325E+04  2.896497645E+02  3.291160539E+02  2.697389501E+02  2.821991857E+02  3.375489509E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.010864969E+04  2.954481584E+02  3.291174364E+02  2.697413969E+02  2.826485205E+02  3.104449539E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.041178391E+04  3.007308637E+02  3.292187833E+02  2.699073249E+02  2.825175906E+02  2.837173438E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.096560886E+04  3.057350429E+02  3.293394898E+02  2.701047801E+02  2.814777195E+02  2.546115506E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.218853259E+04  3.085284671E+02  3.299385507E+02  2.710882308E+02  2.780838070E+02  2.277513891E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.375071948E+04  3.101985292E+02  3.308812103E+02  2.726399307E+02  2.734881325E+02  2.020086451E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.563374561E+04  3.106453571E+02  3.319552288E+02  2.744131165E+02  2.678197746E+02  1.786098592E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.775231055E+04  3.096828976E+02  3.331093836E+02  2.763251090E+02  2.611649137E+02  1.590975490E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  8.998473157E+04  3.074016175E+02  3.342743869E+02  2.782610798E+02  2.540570250E+02  1.453595851E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.211883398E+04  3.043346958E+02  3.353988199E+02  2.801356144E+02  2.472897396E+02  1.378775351E-01 
