nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.757117311E+04  1.535253354E+02  3.330894725E+02  2.762897492E+02  2.353109669E+02  8.601229570E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.748732681E+04  1.544939376E+02  3.330083147E+02  2.761551169E+02  2.364897805E+02  8.591760497E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737266858E+04  1.550660253E+02  3.329522834E+02  2.760622215E+02  2.370446937E+02  8.583081863E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.723291687E+04  1.557266819E+02  3.328867884E+02  2.759536395E+02  2.375003576E+02  8.566640904E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711033765E+04  1.563410234E+02  3.328304119E+02  2.758602033E+02  2.384138899E+02  8.569977377E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697095142E+04  1.573099389E+02  3.327344398E+02  2.757011228E+02  2.395944557E+02  8.562825415E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679688062E+04  1.580774541E+02  3.326473646E+02  2.755568457E+02  2.403913217E+02  8.553023897E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.656803711E+04  1.590907962E+02  3.325240688E+02  2.753526368E+02  2.416369257E+02  8.547040969E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.629265173E+04  1.601137037E+02  3.323995519E+02  2.751463773E+02  2.425739460E+02  8.529975582E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.612792072E+04  1.613406233E+02  3.323041873E+02  2.749885018E+02  2.437792933E+02  8.511270331E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.607147440E+04  1.628633726E+02  3.322402841E+02  2.748828553E+02  2.450742658E+02  8.480831778E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621512250E+04  1.635219977E+02  3.323051051E+02  2.749900826E+02  2.447874531E+02  8.439585571E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.670820972E+04  1.625943689E+02  3.326075830E+02  2.754908514E+02  2.432480974E+02  8.442055918E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.758803027E+04  1.602193613E+02  3.330849571E+02  2.762823067E+02  2.403246107E+02  8.477693424E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.863704004E+04  1.560510712E+02  3.336406345E+02  2.772051010E+02  2.368382206E+02  8.594669923E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.941255396E+04  1.496084228E+02  3.340295057E+02  2.778518295E+02  2.344592185E+02  8.878131062E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.725818201E+04  1.486172684E+02  3.326617475E+02  2.755820484E+02  2.427190337E+02  9.243200682E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.558549109E+04  1.775120983E+02  3.261042604E+02  2.648260031E+02  2.894717770E+02  9.444862772E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.987404932E+04  2.074654341E+02  3.228998179E+02  2.596475797E+02  3.047002416E+02  8.429356641E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.293110782E+04  2.109045001E+02  3.247903259E+02  2.626971591E+02  2.963089970E+02  7.901352716E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.667447656E+04  2.082080759E+02  3.270801768E+02  2.664147551E+02  2.844300511E+02  7.572663589E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.907023888E+04  2.074703366E+02  3.285775723E+02  2.688574679E+02  2.754253523E+02  7.276268760E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.059094163E+04  2.101917918E+02  3.294236554E+02  2.702427320E+02  2.697319376E+02  6.935463271E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.178684993E+04  2.147306695E+02  3.300632206E+02  2.712936089E+02  2.667051104E+02  6.595179359E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.282844135E+04  2.193206549E+02  3.306226115E+02  2.722137918E+02  2.638142924E+02  6.257105707E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.348737573E+04  2.248948150E+02  3.308889480E+02  2.726522021E+02  2.621226716E+02  5.916818958E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.349565186E+04  2.324839461E+02  3.307655952E+02  2.724492233E+02  2.630741036E+02  5.567858121E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.296806871E+04  2.410407610E+02  3.304945514E+02  2.720027460E+02  2.656468302E+02  5.218927155E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.239792322E+04  2.498768365E+02  3.301517150E+02  2.714391370E+02  2.681083523E+02  4.859032235E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.190756305E+04  2.584870577E+02  3.297922733E+02  2.708482301E+02  2.711745689E+02  4.533921997E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.135072656E+04  2.667936940E+02  3.294165564E+02  2.702316959E+02  2.747921062E+02  4.245808111E-01 
