nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.756866342E+04  1.535728568E+02  3.330869765E+02  2.762855867E+02  2.353669715E+02  8.600481700E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.749271469E+04  1.544561661E+02  3.330120817E+02  2.761613635E+02  2.364646951E+02  8.593014868E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.738789850E+04  1.549560344E+02  3.329684403E+02  2.760890000E+02  2.369492849E+02  8.585502910E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725091882E+04  1.556601958E+02  3.329003682E+02  2.759762244E+02  2.376117313E+02  8.574404940E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711671118E+04  1.565140181E+02  3.328179102E+02  2.758395338E+02  2.384529343E+02  8.562081419E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697614917E+04  1.572732577E+02  3.327395773E+02  2.757096496E+02  2.394113798E+02  8.558284678E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679882104E+04  1.580722547E+02  3.326457787E+02  2.755541859E+02  2.405241141E+02  8.558187280E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658627612E+04  1.589927368E+02  3.325378752E+02  2.753754625E+02  2.415367684E+02  8.548601903E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.630940588E+04  1.603385668E+02  3.323779778E+02  2.751107569E+02  2.429889083E+02  8.531882428E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.609322162E+04  1.615075879E+02  3.322815831E+02  2.749511642E+02  2.438121610E+02  8.503530743E-01 
