nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754161368E+04  1.538984206E+02  3.330492890E+02  2.762231382E+02  2.356264943E+02  8.592080858E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747471591E+04  1.545432518E+02  3.329989394E+02  2.761395454E+02  2.364333097E+02  8.586964875E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.734417236E+04  1.550690829E+02  3.329425397E+02  2.760460596E+02  2.370043381E+02  8.581015756E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.723850073E+04  1.553664060E+02  3.329179235E+02  2.760053306E+02  2.376058600E+02  8.590498306E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.710211108E+04  1.564350266E+02  3.328144503E+02  2.758337307E+02  2.383872800E+02  8.563900068E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.693072827E+04  1.571280665E+02  3.327331142E+02  2.756989326E+02  2.393987360E+02  8.566487748E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.677608594E+04  1.581650577E+02  3.326254959E+02  2.755206041E+02  2.405740490E+02  8.554846141E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.659196753E+04  1.591941695E+02  3.325184922E+02  2.753433390E+02  2.416011276E+02  8.539975751E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.638339355E+04  1.602315173E+02  3.324225607E+02  2.751844811E+02  2.426448722E+02  8.526763199E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.614134747E+04  1.613968146E+02  3.323024576E+02  2.749856768E+02  2.438336024E+02  8.510204153E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.609334360E+04  1.625199426E+02  3.322739266E+02  2.749385029E+02  2.445054042E+02  8.477865248E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.622515274E+04  1.629528483E+02  3.323659713E+02  2.750907674E+02  2.445564728E+02  8.463126975E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.676820923E+04  1.622675991E+02  3.326482763E+02  2.755583444E+02  2.430162177E+02  8.451667894E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.762148291E+04  1.604927063E+02  3.330701752E+02  2.762579708E+02  2.403884649E+02  8.464418352E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.858165771E+04  1.564950132E+02  3.335889874E+02  2.771193323E+02  2.372443409E+02  8.584913388E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.945694238E+04  1.494858012E+02  3.340615273E+02  2.779050503E+02  2.343728399E+02  8.883353528E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.728181934E+04  1.457558552E+02  3.329562416E+02  2.760710452E+02  2.422357459E+02  9.359962214E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.558684534E+04  1.731089413E+02  3.264854474E+02  2.654440236E+02  2.851040430E+02  9.503157530E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.987812421E+04  2.103818053E+02  3.226061168E+02  2.591746786E+02  3.077081678E+02  8.402750604E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.299570297E+04  2.089776300E+02  3.250385569E+02  2.631032554E+02  2.923722717E+02  7.845263944E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.667085376E+04  2.049503311E+02  3.274284151E+02  2.669830110E+02  2.810680661E+02  7.607148569E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.897242286E+04  2.062370698E+02  3.286792331E+02  2.690245259E+02  2.738874994E+02  7.280412720E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.047186714E+04  2.093657367E+02  3.294553086E+02  2.702956123E+02  2.680810086E+02  6.919840931E-01 
