nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.752657825E+04  1.537676023E+02  3.330639527E+02  2.762474343E+02  2.355101774E+02  8.595137928E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746951953E+04  1.545063685E+02  3.329984577E+02  2.761387498E+02  2.362448113E+02  8.582084803E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.735001721E+04  1.551918877E+02  3.329366484E+02  2.760362458E+02  2.376513704E+02  8.597667059E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.721398413E+04  1.553814003E+02  3.329080877E+02  2.759888911E+02  2.372629561E+02  8.578600027E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.707344482E+04  1.563410711E+02  3.328138885E+02  2.758327446E+02  2.382848420E+02  8.565592617E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.696198560E+04  1.574583588E+02  3.327165232E+02  2.756714106E+02  2.396949253E+02  8.558540121E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.680997607E+04  1.579182959E+02  3.326674690E+02  2.755902424E+02  2.402694302E+02  8.559064865E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.659829443E+04  1.591405935E+02  3.325232024E+02  2.753511863E+02  2.416345677E+02  8.544435389E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.640871619E+04  1.600374548E+02  3.324439244E+02  2.752198524E+02  2.427052805E+02  8.537951121E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.624808630E+04  1.614292692E+02  3.323373048E+02  2.750432968E+02  2.439371364E+02  8.511747681E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.616260580E+04  1.625393969E+02  3.322948225E+02  2.749730598E+02  2.447518607E+02  8.485792116E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.628834067E+04  1.632640353E+02  3.323492104E+02  2.750632675E+02  2.444890314E+02  8.443379770E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.675287451E+04  1.622072120E+02  3.326524620E+02  2.755652385E+02  2.429354467E+02  8.453828283E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.752762012E+04  1.602748976E+02  3.330626125E+02  2.762453575E+02  2.404864216E+02  8.479484431E-01 
