nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755245131E+04  1.539412444E+02  3.330519363E+02  2.762274240E+02  2.357925890E+02  8.594853764E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747245038E+04  1.544252086E+02  3.330084112E+02  2.761551623E+02  2.363439372E+02  8.589745397E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736830414E+04  1.550568672E+02  3.329519062E+02  2.760615375E+02  2.370233930E+02  8.582020067E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725175500E+04  1.557500322E+02  3.328906054E+02  2.759598441E+02  2.377655675E+02  8.573833751E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712734644E+04  1.564474993E+02  3.328264456E+02  2.758534908E+02  2.385217085E+02  8.566397540E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697674023E+04  1.572124043E+02  3.327482071E+02  2.757238503E+02  2.394334192E+02  8.561223466E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679652344E+04  1.580523772E+02  3.326533384E+02  2.755666599E+02  2.404428792E+02  8.555788398E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658153918E+04  1.590406671E+02  3.325380745E+02  2.753757291E+02  2.415813046E+02  8.547246382E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634515210E+04  1.602433221E+02  3.324098969E+02  2.751634612E+02  2.428721988E+02  8.532845657E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.614905096E+04  1.615274944E+02  3.323032787E+02  2.749869990E+02  2.439863899E+02  8.508135239E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.608496649E+04  1.626538044E+02  3.322678820E+02  2.749284225E+02  2.447298425E+02  8.478950865E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.626915863E+04  1.631264415E+02  3.323690379E+02  2.750957973E+02  2.444539739E+02  8.449279591E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.675420728E+04  1.624885645E+02  3.326323261E+02  2.755318003E+02  2.429921384E+02  8.438602015E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.751009766E+04  1.604628124E+02  3.330353680E+02  2.761999836E+02  2.405333471E+02  8.470262848E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.843227490E+04  1.565922337E+02  3.335281982E+02  2.770181360E+02  2.374478216E+02  8.583879136E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.948666748E+04  1.497753210E+02  3.340426674E+02  2.778735399E+02  2.339917870E+02  8.851760328E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.721109619E+04  1.467670972E+02  3.328717160E+02  2.759302430E+02  2.435560622E+02  9.349531597E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.587786060E+04  1.739965885E+02  3.263403525E+02  2.652075019E+02  2.849503498E+02  9.439088032E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.023239001E+04  2.073387105E+02  3.229227998E+02  2.596828628E+02  3.057780886E+02  8.483388089E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.260873128E+04  2.118183084E+02  3.245293527E+02  2.622755803E+02  2.976136362E+02  7.899951639E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.621973047E+04  2.084267517E+02  3.266172116E+02  2.656602595E+02  2.848580728E+02  7.575688446E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.868249889E+04  2.084568965E+02  3.279769785E+02  2.678753904E+02  2.767352218E+02  7.270638244E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.028366884E+04  2.111115969E+02  3.289084891E+02  2.693984607E+02  2.716783524E+02  6.952294359E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.144476704E+04  2.155393625E+02  3.296294001E+02  2.705805637E+02  2.680239363E+02  6.595444160E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.246935333E+04  2.205546117E+02  3.302394664E+02  2.715829494E+02  2.649173181E+02  6.229156139E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.322969568E+04  2.260785518E+02  3.306741529E+02  2.722978563E+02  2.629415493E+02  5.879061837E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.342742816E+04  2.329539933E+02  3.308087060E+02  2.725191975E+02  2.631514924E+02  5.538607342E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.297378431E+04  2.414931680E+02  3.306291504E+02  2.722234389E+02  2.656208535E+02  5.192447758E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.237736755E+04  2.503130859E+02  3.303151593E+02  2.717066416E+02  2.687571213E+02  4.856890317E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.183324817E+04  2.584769211E+02  3.300634990E+02  2.712929034E+02  2.715002918E+02  4.543494466E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.129064758E+04  2.666527426E+02  3.297748046E+02  2.708188448E+02  2.744909196E+02  4.241431048E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.074253857E+04  2.747077990E+02  3.295054016E+02  2.703769050E+02  2.775785649E+02  3.951375792E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.023199255E+04  2.825044775E+02  3.292950832E+02  2.700323131E+02  2.803605148E+02  3.664243153E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.994641080E+04  2.897093208E+02  3.291500317E+02  2.697948696E+02  2.822620392E+02  3.374738155E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.009277689E+04  2.954833387E+02  3.291229303E+02  2.697505555E+02  2.826876835E+02  3.104090764E-01 
