nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.757093068E+04  1.535176993E+02  3.330900635E+02  2.762906864E+02  2.353054464E+02  8.601442955E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.748938947E+04  1.544831760E+02  3.330099360E+02  2.761578096E+02  2.364815193E+02  8.592077694E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737395068E+04  1.550566418E+02  3.329538732E+02  2.760648634E+02  2.370394146E+02  8.583412445E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.723514661E+04  1.557252970E+02  3.328878198E+02  2.759553728E+02  2.375104356E+02  8.567109127E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711058911E+04  1.563643899E+02  3.328281965E+02  2.758565388E+02  2.384171886E+02  8.568831813E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697419678E+04  1.573147826E+02  3.327360506E+02  2.757038116E+02  2.395880008E+02  8.562309369E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679608032E+04  1.580716105E+02  3.326467228E+02  2.755557890E+02  2.404010663E+02  8.553666696E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.657068652E+04  1.591009207E+02  3.325242443E+02  2.753528814E+02  2.416483536E+02  8.546862528E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.629376147E+04  1.601319382E+02  3.323978429E+02  2.751435745E+02  2.426104610E+02  8.530286327E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.612095947E+04  1.613167580E+02  3.323042974E+02  2.749886789E+02  2.437333436E+02  8.510886291E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.606793475E+04  1.628141919E+02  3.322441553E+02  2.748892262E+02  2.450285881E+02  8.481916722E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621346848E+04  1.635597244E+02  3.322996101E+02  2.749810179E+02  2.448224570E+02  8.438861468E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.670236157E+04  1.626502409E+02  3.326002913E+02  2.754787683E+02  2.432863607E+02  8.440297004E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.758226807E+04  1.602385750E+02  3.330808697E+02  2.762755489E+02  2.403430614E+02  8.477177881E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.864903320E+04  1.560016479E+02  3.336498947E+02  2.772205210E+02  2.367988605E+02  8.596249595E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.940992578E+04  1.495562325E+02  3.340313663E+02  2.778549614E+02  2.344122672E+02  8.879290987E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.727279187E+04  1.482289236E+02  3.327012196E+02  2.756472628E+02  2.424250398E+02  9.256685907E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.559952905E+04  1.779425783E+02  3.261057291E+02  2.648283010E+02  2.895362768E+02  9.423714895E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.993069379E+04  2.067148790E+02  3.229863341E+02  2.597866011E+02  3.039407804E+02  8.437177339E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.295244679E+04  2.113171111E+02  3.247653854E+02  2.626568601E+02  2.968594523E+02  7.901726814E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.668537592E+04  2.082695168E+02  3.270827870E+02  2.664192007E+02  2.845578980E+02  7.574386531E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.908224574E+04  2.074452600E+02  3.285844511E+02  2.688686882E+02  2.753619775E+02  7.275453199E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.059461743E+04  2.102096380E+02  3.294228306E+02  2.702412791E+02  2.697450693E+02  6.934952136E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.178285077E+04  2.147524067E+02  3.300596142E+02  2.712876526E+02  2.667698348E+02  6.596130549E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.282219952E+04  2.193429570E+02  3.306158297E+02  2.722026348E+02  2.638613238E+02  6.257525515E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.348271411E+04  2.249344580E+02  3.308805871E+02  2.726384382E+02  2.621751542E+02  5.916698352E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.349304895E+04  2.325149100E+02  3.307616739E+02  2.724427559E+02  2.631226962E+02  5.567951542E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.296715697E+04  2.410602404E+02  3.304919184E+02  2.719984278E+02  2.656574456E+02  5.218375174E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.239610052E+04  2.499090852E+02  3.301444488E+02  2.714272213E+02  2.681408203E+02  4.858826348E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.190422272E+04  2.585056708E+02  3.297849646E+02  2.708363001E+02  2.712579019E+02  4.536050670E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.134739429E+04  2.667661543E+02  3.294175763E+02  2.702334080E+02  2.748511696E+02  4.249292254E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.072712305E+04  2.745392716E+02  3.291261411E+02  2.697554178E+02  2.780831709E+02  3.977376330E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.016041815E+04  2.822092991E+02  3.289094573E+02  2.693999157E+02  2.806507459E+02  3.688330160E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.986981480E+04  2.899754111E+02  3.287493421E+02  2.691373683E+02  2.825750315E+02  3.370156240E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  7.998140176E+04  2.966857800E+02  3.287622287E+02  2.691585865E+02  2.834800260E+02  3.068539941E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.024143729E+04  3.021147298E+02  3.289871707E+02  2.695269364E+02  2.833705128E+02  2.794514160E-01 
