nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754784183E+04  1.539572291E+02  3.330491616E+02  2.762227978E+02  2.357974937E+02  8.594153795E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746490503E+04  1.544334183E+02  3.330055983E+02  2.761505946E+02  2.363367513E+02  8.589036611E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736100665E+04  1.550353860E+02  3.329514325E+02  2.760607719E+02  2.369922056E+02  8.582093460E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725229285E+04  1.556795738E+02  3.328957119E+02  2.759683623E+02  2.376911623E+02  8.575098859E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.714730347E+04  1.563536215E+02  3.328389568E+02  2.758742571E+02  2.384487534E+02  8.569144364E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.701094214E+04  1.571034431E+02  3.327673025E+02  2.757555618E+02  2.393698788E+02  8.565215785E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.681985986E+04  1.579972258E+02  3.326663389E+02  2.755882378E+02  2.403869829E+02  8.557055052E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.661289417E+04  1.589835479E+02  3.325540462E+02  2.754022193E+02  2.415007396E+02  8.547691125E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.638726318E+04  1.601433880E+02  3.324302621E+02  2.751973023E+02  2.427875631E+02  8.535606880E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.616165802E+04  1.614461597E+02  3.323093038E+02  2.749969954E+02  2.439416225E+02  8.511155006E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.607193579E+04  1.625474272E+02  3.322662092E+02  2.749257239E+02  2.446348587E+02  8.481452442E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.620088519E+04  1.631051278E+02  3.323368835E+02  2.750426570E+02  2.445194597E+02  8.453125879E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.661503442E+04  1.628183346E+02  3.325566587E+02  2.754065175E+02  2.434113045E+02  8.435336556E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.750220264E+04  1.606221037E+02  3.330270996E+02  2.761863289E+02  2.406161175E+02  8.464266211E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.853480273E+04  1.565872526E+02  3.335635071E+02  2.770768480E+02  2.371891851E+02  8.576396592E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.938467383E+04  1.499242468E+02  3.340049963E+02  2.778108997E+02  2.341507649E+02  8.848827574E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.756806934E+04  1.469043592E+02  3.330116735E+02  2.761626589E+02  2.430100846E+02  9.325063573E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.569091772E+04  1.751022551E+02  3.262958755E+02  2.651359081E+02  2.848330746E+02  9.378458187E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.975869763E+04  2.070868288E+02  3.228452811E+02  2.595590017E+02  3.046649473E+02  8.451603153E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.276161589E+04  2.110089608E+02  3.246552286E+02  2.624802827E+02  2.965186083E+02  7.898608486E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.648396442E+04  2.087815564E+02  3.268059177E+02  2.659674563E+02  2.863121576E+02  7.615544512E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.876958197E+04  2.091733036E+02  3.281531447E+02  2.681633178E+02  2.784847472E+02  7.300728557E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.032183159E+04  2.113518045E+02  3.291300131E+02  2.697615259E+02  2.722478363E+02  6.961647797E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.156005170E+04  2.155301394E+02  3.298538545E+02  2.709492480E+02  2.679141038E+02  6.592820496E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.265508319E+04  2.204017956E+02  3.304142060E+02  2.718704655E+02  2.645579011E+02  6.225295784E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.341407178E+04  2.259230394E+02  3.307396903E+02  2.724059067E+02  2.626271033E+02  5.876967190E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.354566138E+04  2.329842458E+02  3.307162819E+02  2.723671601E+02  2.630513432E+02  5.533994199E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.303965212E+04  2.415272219E+02  3.304114690E+02  2.718653394E+02  2.655151539E+02  5.186501894E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.242058386E+04  2.506032208E+02  3.300043819E+02  2.711960522E+02  2.688734105E+02  4.844679988E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.190161261E+04  2.587500846E+02  3.297257726E+02  2.707381194E+02  2.715069818E+02  4.527875567E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.136277429E+04  2.666325920E+02  3.294538612E+02  2.702918620E+02  2.741309338E+02  4.227837324E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.078035669E+04  2.745052738E+02  3.291762309E+02  2.698365185E+02  2.769886627E+02  3.939181254E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.022833142E+04  2.823207748E+02  3.289301842E+02  2.694331342E+02  2.797996501E+02  3.652384833E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.993395355E+04  2.895338771E+02  3.288064401E+02  2.692304552E+02  2.817879629E+02  3.365682252E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.010190298E+04  2.953772644E+02  3.288904016E+02  2.693679324E+02  2.822951440E+02  3.094328040E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.041622287E+04  3.007081667E+02  3.290843817E+02  2.696858236E+02  2.822505754E+02  2.828195802E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.091480290E+04  3.058468041E+02  3.293232738E+02  2.700777359E+02  2.815261093E+02  2.542334147E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.207032498E+04  3.088001245E+02  3.299361590E+02  2.710842149E+02  2.783685085E+02  2.274633709E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.357559692E+04  3.105245562E+02  3.308166256E+02  2.725334129E+02  2.738432999E+02  2.016854705E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.543390234E+04  3.109718723E+02  3.318650761E+02  2.742640457E+02  2.681600018E+02  1.782147000E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.759391479E+04  3.099490829E+02  3.330468426E+02  2.762212973E+02  2.614570708E+02  1.588155543E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  8.993729333E+04  3.074932046E+02  3.342564650E+02  2.782314501E+02  2.541455011E+02  1.452307161E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.221851001E+04  3.041277285E+02  3.354240255E+02  2.801782331E+02  2.470643454E+02  1.382073327E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.413362402E+04  3.004934006E+02  3.364571934E+02  2.819063635E+02  2.410432243E+02  1.375997462E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.547350909E+04  2.975284154E+02  3.372212636E+02  2.831875935E+02  2.370340760E+02  1.417239854E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.626064844E+04  2.956821671E+02  3.377080536E+02  2.840057831E+02  2.349379349E+02  1.470595524E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.665428073E+04  2.935501678E+02  3.383902521E+02  2.851553360E+02  2.325280721E+02  1.532197380E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.680675586E+04  2.896905174E+02  3.393566513E+02  2.867967110E+02  2.266993752E+02  1.581872329E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.683413611E+04  2.810021367E+02  3.411822593E+02  2.899152095E+02  2.122953225E+02  1.677812871E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.668681339E+04  2.657371078E+02  3.442892686E+02  2.952368965E+02  1.849975587E+02  1.770485514E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.650270630E+04  2.489285593E+02  3.479641261E+02  3.015734582E+02  1.424578884E+02  1.614142902E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.653521118E+04  2.401812716E+02  3.507744312E+02  3.064345865E+02  1.034526234E+02  7.195611123E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.684494614E+04  2.371352128E+02  3.523005102E+02  3.091017336E+02  6.986644509E+01 -1.543918416E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.817403516E+04  2.385850639E+02  3.530165558E+02  3.103473740E+02  4.753514004E+01 -9.303064644E-01 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  9.995317407E+04  2.451735821E+02  3.528726177E+02  3.100866265E+02  4.237216544E+01 -1.257422224E+00 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  1.024489269E+05  2.420390577E+02  3.522277009E+02  3.089559986E+02  5.701510848E+01 -5.995264000E-01 
        57  3.672955052E-02  1.269046997E-01  1.057947981E-01  1.050726683E+05  2.367862787E+02  3.508338814E+02  3.065224185E+02  9.659280491E+01  2.797086793E-02 
        58  3.615520807E-02  1.273091289E-01  1.087154776E-01  1.068362415E+05  2.439345312E+02  3.484103689E+02  3.023076897E+02  1.423107219E+02  1.661619875E-01 
        59  3.556812424E-02  1.277144368E-01  1.116309472E-01  1.075783326E+05  2.554722908E+02  3.458942902E+02  2.979510207E+02  1.745754535E+02  1.953152294E-01 
        60  3.495651588E-02  1.281329458E-01  1.145394580E-01  1.078067751E+05  2.633173428E+02  3.441622496E+02  2.949672775E+02  1.899358530E+02  1.971522016E-01 
        61  3.433795015E-02  1.285471243E-01  1.174457346E-01  1.078814274E+05  2.671458519E+02  3.433169298E+02  2.935173807E+02  1.957863681E+02  1.948748990E-01 
        62  3.376061330E-02  1.289460490E-01  1.203607660E-01  1.079471815E+05  2.692493017E+02  3.430661199E+02  2.930883944E+02  1.979313958E+02  1.909866564E-01 
        63  3.331803132E-02  1.293309423E-01  1.232882868E-01  1.079900798E+05  2.709169464E+02  3.430458577E+02  2.930537670E+02  1.991722765E+02  1.869731408E-01 
        64  3.310586596E-02  1.296649637E-01  1.262581306E-01  1.079393599E+05  2.722959349E+02  3.430611062E+02  2.930798290E+02  2.001334817E+02  1.838405000E-01 
        65  3.306639982E-02  1.299493947E-01  1.292495641E-01  1.078410555E+05  2.733960681E+02  3.430648133E+02  2.930861462E+02  2.010273357E+02  1.821855718E-01 
        66  3.322486525E-02  1.302097713E-01  1.322380794E-01  1.076895774E+05  2.744244900E+02  3.430155471E+02  2.930019361E+02  2.021331113E+02  1.819102890E-01 
        67  3.356462385E-02  1.304573038E-01  1.352130229E-01  1.075369607E+05  2.754213362E+02  3.429564314E+02  2.929010017E+02  2.034267684E+02  1.828400508E-01 
        68  3.400410102E-02  1.306751199E-01  1.381765647E-01  1.073581228E+05  2.764951556E+02  3.428770480E+02  2.927654471E+02  2.049234319E+02  1.839225600E-01 
        69  3.451963359E-02  1.308741206E-01  1.411278790E-01  1.070920004E+05  2.775975587E+02  3.427582707E+02  2.925626385E+02  2.065215802E+02  1.852507694E-01 
        70  3.508991352E-02  1.310576265E-01  1.440660380E-01  1.067361785E+05  2.787645466E+02  3.426011796E+02  2.922945080E+02  2.081676941E+02  1.863882139E-01 
        71  3.570211579E-02  1.312503676E-01  1.470000000E-01  1.063192441E+05  2.801395645E+02  3.424129829E+02  2.919738274E+02  2.101879902E+02  1.873564180E-01 
        72 -2.843361623E-02  1.708417341E-01 -4.258217492E-02  8.204290796E+04  1.836179667E+02  3.299893942E+02  2.711707525E+02  3.441274824E+02  1.007855520E+00 
        73 -2.838826984E-02  1.709653765E-01 -3.916427879E-02  8.202839520E+04  1.844199951E+02  3.299352791E+02  2.710818822E+02  3.448979330E+02  1.006530563E+00 
        74 -2.835908450E-02  1.711140563E-01 -3.574649433E-02  8.236455646E+04  1.837331523E+02  3.301701508E+02  2.714679339E+02  3.437854924E+02  1.006855833E+00 
        75 -2.838361088E-02  1.712589164E-01 -3.232950605E-02  8.300362207E+04  1.827042642E+02  3.305476027E+02  2.720891151E+02  3.421100712E+02  1.007415917E+00 
        76 -2.841360827E-02  1.714319125E-01 -2.891476756E-02  8.374119019E+04  1.817714100E+02  3.309280510E+02  2.727157044E+02  3.407393093E+02  1.008207662E+00 
        77 -2.833774301E-02  1.716334782E-01 -2.549995819E-02  8.426012592E+04  1.805799071E+02  3.312431487E+02  2.732352275E+02  3.389887046E+02  1.009265547E+00 
        78 -2.791452343E-02  1.719215161E-01 -2.212016887E-02  8.447284912E+04  1.799759245E+02  3.313533993E+02  2.734171810E+02  3.388685894E+02  1.011164144E+00 
        79 -2.700703325E-02  1.722886754E-01 -1.884820631E-02  8.427090503E+04  1.797516904E+02  3.312330399E+02  2.732186632E+02  3.398198223E+02  1.013690401E+00 
        80 -2.544395246E-02  1.727209334E-01 -1.584518523E-02  8.321021979E+04  1.812042432E+02  3.306309903E+02  2.722267129E+02  3.425818486E+02  1.013667258E+00 
        81 -2.351536464E-02  1.732363399E-01 -1.306823492E-02  8.127600035E+04  1.849045499E+02  3.295283548E+02  2.704147826E+02  3.487792798E+02  1.012262722E+00 
        82 -2.134527601E-02  1.737374909E-01 -1.047435973E-02  7.867775652E+04  1.910470012E+02  3.279724165E+02  2.678677232E+02  3.567684833E+02  1.006460212E+00 
        83 -1.897326710E-02  1.742189522E-01 -8.035177519E-03  7.555720850E+04  1.992151139E+02  3.261043272E+02  2.648254253E+02  3.658647976E+02  9.967440460E-01 
        84 -1.652827274E-02  1.746780172E-01 -5.688541800E-03  7.304464630E+04  2.068714249E+02  3.245357308E+02  2.622832892E+02  3.727457509E+02  9.848789256E-01 
        85 -1.397929867E-02  1.751251779E-01 -3.446989688E-03  7.235615320E+04  2.103485932E+02  3.241128182E+02  2.615996747E+02  3.743580518E+02  9.761533532E-01 
        86 -1.139011487E-02  1.755573757E-01 -1.256774906E-03  7.408658337E+04  2.096120455E+02  3.251230154E+02  2.632359571E+02  3.702492986E+02  9.702696539E-01 
        87 -8.734274343E-03  1.759085237E-01  8.667805443E-04  7.935063263E+04  2.037610397E+02  3.282319283E+02  2.682981303E+02  3.568288729E+02  9.640677897E-01 
        88 -6.073383534E-03  1.762548475E-01  2.984781313E-03  8.855729053E+04  1.911747115E+02  3.335127907E+02  2.769995662E+02  3.316513307E+02  9.636058500E-01 
        89 -3.359730182E-03  1.765819110E-01  5.053045394E-03  9.828772485E+04  1.750453980E+02  3.384211020E+02  2.852090383E+02  3.038725622E+02  9.821997038E-01 
        90 -6.741955509E-04  1.768270807E-01  7.130208361E-03  9.788585621E+04  1.637928614E+02  3.382305488E+02  2.848872699E+02  3.040107622E+02  1.022376980E+00 
        91  2.027043660E-03  1.770783858E-01  9.208570588E-03  7.920373565E+04  1.939152044E+02  3.280645979E+02  2.680227997E+02  3.593557814E+02  1.001670299E+00 
        92  4.731686997E-03  1.772422585E-01  1.127155269E-02  7.246146049E+04  2.140391372E+02  3.242864399E+02  2.618813293E+02  3.776486705E+02  9.699354870E-01 
        93  7.454465044E-03  1.773874983E-01  1.334309669E-02  7.301932727E+04  2.104775323E+02  3.244786553E+02  2.621933663E+02  3.747967008E+02  9.764114590E-01 
        94  1.015989937E-02  1.775222933E-01  1.545596277E-02  7.054645822E+04  2.182079671E+02  3.228505425E+02  2.595728096E+02  3.816112185E+02  9.644506864E-01 
        95  1.284858280E-02  1.775661421E-01  1.756817794E-02  6.715821414E+04  2.290973935E+02  3.205970016E+02  2.559618210E+02  3.924064894E+02  9.508590056E-01 
        96  1.551966693E-02  1.776138061E-01  1.970369132E-02  6.422957587E+04  2.369845495E+02  3.186974196E+02  2.529366660E+02  4.002158303E+02  9.417030457E-01 
        97  1.817410325E-02  1.776258069E-01  2.186017323E-02  6.183995520E+04  2.447542651E+02  3.170238118E+02  2.502862296E+02  4.072306800E+02  9.316695295E-01 
        98  2.080993586E-02  1.775631240E-01  2.403936301E-02  6.017764722E+04  2.523391876E+02  3.158229971E+02  2.483907461E+02  4.128205986E+02  9.191538021E-01 
        99  2.341570779E-02  1.774969016E-01  2.625394818E-02  5.978187952E+04  2.575962248E+02  3.156011286E+02  2.480415373E+02  4.147307482E+02  9.058970716E-01 
       100  2.600295182E-02  1.773818036E-01  2.848806157E-02  6.159597681E+04  2.588197718E+02  3.170303850E+02  2.503086843E+02  4.099935322E+02  8.909961246E-01 
       101  2.856627515E-02  1.771883875E-01  3.074502562E-02  6.701720459E+04  2.538838825E+02  3.209120760E+02  2.565183992E+02  3.941494627E+02  8.732891679E-01 
       102  3.110662233E-02  1.769811535E-01  3.302644514E-02  7.517894409E+04  2.458668623E+02  3.262248011E+02  2.650839491E+02  3.707098675E+02  8.519512154E-01 
       103  3.362247542E-02  1.767159818E-01  3.532849163E-02  8.161786523E+04  2.431357660E+02  3.299647398E+02  2.711499786E+02  3.532036953E+02  8.267329093E-01 
       104  3.610895472E-02  1.763647845E-01  3.765120331E-02  8.258809192E+04  2.485621846E+02  3.303278141E+02  2.717324915E+02  3.516270232E+02  8.053490100E-01 
       105  3.856497337E-02  1.759966372E-01  4.000321012E-02  8.000224783E+04  2.562439139E+02  3.289794751E+02  2.695171896E+02  3.585212187E+02  7.922171182E-01 
       106  4.103059304E-02  1.755360248E-01  4.234569910E-02  7.806949336E+04  2.629451942E+02  3.280092945E+02  2.679268025E+02  3.632928771E+02  7.785003747E-01 
       107  4.340106546E-02  1.750377176E-01  4.474435622E-02  7.913785724E+04  2.667247064E+02  3.285501351E+02  2.688134731E+02  3.615005730E+02  7.623721948E-01 
       108  4.575540032E-02  1.745445103E-01  4.717695363E-02  8.347865771E+04  2.652873063E+02  3.309152894E+02  2.727049534E+02  3.500254183E+02  7.460475182E-01 
       109  4.807037784E-02  1.739953488E-01  4.963532790E-02  8.971438647E+04  2.604414167E+02  3.342531185E+02  2.782353420E+02  3.328006659E+02  7.320998665E-01 
       110  5.034733117E-02  1.734133857E-01  5.212084081E-02  9.512719531E+04  2.575976925E+02  3.369962082E+02  2.828136406E+02  3.178965797E+02  7.168910056E-01 
       111  5.258765486E-02  1.728405975E-01  5.464144749E-02  9.852188672E+04  2.581801586E+02  3.386967869E+02  2.856721649E+02  3.094898243E+02  7.013224736E-01 
