nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754374385E+04  1.538798368E+02  3.330468734E+02  2.762190772E+02  2.358018625E+02  8.599159729E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.744447650E+04  1.548647158E+02  3.329569546E+02  2.760699122E+02  2.366403359E+02  8.576471910E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.735551660E+04  1.548865218E+02  3.329638655E+02  2.760813863E+02  2.368942304E+02  8.586830744E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.723374036E+04  1.553233595E+02  3.329250841E+02  2.760171351E+02  2.373195016E+02  8.583143922E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.710794751E+04  1.563039370E+02  3.328276834E+02  2.758556986E+02  2.385621743E+02  8.577187043E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.696799219E+04  1.571589289E+02  3.327444715E+02  2.757178245E+02  2.392661924E+02  8.559725657E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.677444189E+04  1.582951856E+02  3.326168642E+02  2.755062923E+02  2.406133962E+02  8.550574593E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.657244861E+04  1.589835861E+02  3.325336213E+02  2.753684011E+02  2.414842539E+02  8.547792509E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.636815833E+04  1.600031269E+02  3.324355755E+02  2.752060122E+02  2.426402144E+02  8.538005976E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.615626971E+04  1.614090248E+02  3.323081393E+02  2.749950924E+02  2.437986970E+02  8.508031648E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.608323172E+04  1.626032770E+02  3.322701600E+02  2.749322413E+02  2.447690408E+02  8.483161777E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.626854572E+04  1.632413204E+02  3.323470066E+02  2.750593489E+02  2.445228357E+02  8.445052272E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.678121509E+04  1.626619506E+02  3.326263151E+02  2.755219707E+02  2.432003489E+02  8.436853904E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.760556738E+04  1.601413641E+02  3.331018658E+02  2.763103065E+02  2.404134846E+02  8.484980129E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.864012988E+04  1.560912848E+02  3.336433449E+02  2.772096872E+02  2.369491549E+02  8.596111983E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.933879517E+04  1.498543048E+02  3.339650965E+02  2.777446289E+02  2.343535199E+02  8.859414980E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.734097876E+04  1.465958387E+02  3.329211998E+02  2.760123367E+02  2.420915403E+02  9.321535453E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.577380432E+04  1.760186315E+02  3.263187213E+02  2.651735535E+02  2.867946882E+02  9.421137329E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.002327661E+04  2.055391902E+02  3.231442280E+02  2.600389490E+02  3.030732222E+02  8.474267200E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.295652731E+04  2.108141918E+02  3.249380559E+02  2.629374063E+02  2.972464523E+02  7.931679268E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.665496014E+04  2.077586410E+02  3.271919565E+02  2.665969014E+02  2.838507111E+02  7.570743538E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.913977063E+04  2.073308964E+02  3.286369332E+02  2.689551453E+02  2.733618722E+02  7.207951039E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.070949772E+04  2.090532582E+02  3.295739682E+02  2.704902614E+02  2.685961964E+02  6.950846044E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.180073181E+04  2.137937775E+02  3.301366084E+02  2.714141402E+02  2.660466353E+02  6.620322641E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.275569452E+04  2.193141780E+02  3.305730839E+02  2.721322203E+02  2.634874494E+02  6.249633455E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.341830005E+04  2.249574604E+02  3.308728080E+02  2.726259060E+02  2.618452883E+02  5.904207602E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.350142310E+04  2.315414832E+02  3.309030592E+02  2.726755512E+02  2.619015317E+02  5.572211151E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.304538871E+04  2.403887870E+02  3.305530663E+02  2.720988752E+02  2.646999216E+02  5.223707630E-01 
