nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.759538174E+04  1.537558264E+02  3.330631570E+02  2.762460383E+02  2.357062957E+02  8.602520796E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746404596E+04  1.544250231E+02  3.329988877E+02  2.761394786E+02  2.364095089E+02  8.592410628E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736318237E+04  1.550750713E+02  3.329460044E+02  2.760518024E+02  2.370246924E+02  8.581216754E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725701746E+04  1.556966567E+02  3.328945394E+02  2.759664283E+02  2.377148876E+02  8.575023925E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.715888232E+04  1.563812823E+02  3.328415680E+02  2.758786349E+02  2.384489460E+02  8.567937873E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.701600928E+04  1.570840430E+02  3.327700472E+02  2.757601080E+02  2.392997789E+02  8.564084899E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.682153198E+04  1.580444403E+02  3.326601133E+02  2.755780029E+02  2.403644376E+02  8.554125372E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.659399792E+04  1.590347395E+02  3.325378556E+02  2.753755431E+02  2.415594916E+02  8.547384869E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634551501E+04  1.601205604E+02  3.324167862E+02  2.751750693E+02  2.429551244E+02  8.542652102E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.609157544E+04  1.615841213E+02  3.322724741E+02  2.749361310E+02  2.441256065E+02  8.510105107E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.599547955E+04  1.630673385E+02  3.321943413E+02  2.748068031E+02  2.450036541E+02  8.466782954E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.618271298E+04  1.633934944E+02  3.323137256E+02  2.750043718E+02  2.445525628E+02  8.439127235E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.669648071E+04  1.628188519E+02  3.325905371E+02  2.754626694E+02  2.431687384E+02  8.427010141E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.751277441E+04  1.605771275E+02  3.330420570E+02  2.762111588E+02  2.406004477E+02  8.466231748E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.859209570E+04  1.561971464E+02  3.336254082E+02  2.771796732E+02  2.370347805E+02  8.592830636E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.945838818E+04  1.498360720E+02  3.340247746E+02  2.778439445E+02  2.340635171E+02  8.852247950E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.730036072E+04  1.455988891E+02  3.330148439E+02  2.761678231E+02  2.431213741E+02  9.400885571E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.557738489E+04  1.737140069E+02  3.263297172E+02  2.651904387E+02  2.847943411E+02  9.452109411E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.987615314E+04  2.095376885E+02  3.227552345E+02  2.594136770E+02  3.081862075E+02  8.468357953E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.291885849E+04  2.144392816E+02  3.244788352E+02  2.621959843E+02  3.010119121E+02  7.901730768E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.666949542E+04  2.094315444E+02  3.269122560E+02  2.661428139E+02  2.859242318E+02  7.569102710E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.905348154E+04  2.088238344E+02  3.283357829E+02  2.684637507E+02  2.770575828E+02  7.268153208E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.052810160E+04  2.113100644E+02  3.292028187E+02  2.698815096E+02  2.720967231E+02  6.965245891E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.164256087E+04  2.149942641E+02  3.299132913E+02  2.710472007E+02  2.672608635E+02  6.603623729E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.268968213E+04  2.196946723E+02  3.304681461E+02  2.719595051E+02  2.640209899E+02  6.246691039E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.341941431E+04  2.255677938E+02  3.307700415E+02  2.724561715E+02  2.633219628E+02  5.922561111E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.349126624E+04  2.329677432E+02  3.307408388E+02  2.724080176E+02  2.646908710E+02  5.595933376E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.298443651E+04  2.417949331E+02  3.304591349E+02  2.719440129E+02  2.672018023E+02  5.236159701E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.241526587E+04  2.506541396E+02  3.301577494E+02  2.714483134E+02  2.693173600E+02  4.858616958E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.190126642E+04  2.591533604E+02  3.298336589E+02  2.709156592E+02  2.716500823E+02  4.512137147E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.136156482E+04  2.673532181E+02  3.294618659E+02  2.703055105E+02  2.744868445E+02  4.202757720E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.080105750E+04  2.751157200E+02  3.291173511E+02  2.697405398E+02  2.772453413E+02  3.916231869E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.028639755E+04  2.826014891E+02  3.288430997E+02  2.692908959E+02  2.796074622E+02  3.630447340E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.999902338E+04  2.896877261E+02  3.286963022E+02  2.690502427E+02  2.814333668E+02  3.343599653E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.011055966E+04  2.955553461E+02  3.287694566E+02  2.691701223E+02  2.821963893E+02  3.079720110E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.036778085E+04  3.011617597E+02  3.289002962E+02  2.693843562E+02  2.825112991E+02  2.813635617E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.087232266E+04  3.063044946E+02  3.292106930E+02  2.698931623E+02  2.817432860E+02  2.526371751E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.205261740E+04  3.090227945E+02  3.299519608E+02  2.711104078E+02  2.783034910E+02  2.260030083E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.365439941E+04  3.104312706E+02  3.309028978E+02  2.726758938E+02  2.735418205E+02  2.009933200E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.564649805E+04  3.105271473E+02  3.320259609E+02  2.745304775E+02  2.675175457E+02  1.781094512E-01 
