nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.753994376E+04  1.537644124E+02  3.330652575E+02  2.762495918E+02  2.354389937E+02  8.592708834E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.745296704E+04  1.544980371E+02  3.329985520E+02  2.761388991E+02  2.363806583E+02  8.587293108E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.732199915E+04  1.552003709E+02  3.329218874E+02  2.760117917E+02  2.373134247E+02  8.585404018E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.719273511E+04  1.556763334E+02  3.328732243E+02  2.759310927E+02  2.374318783E+02  8.568587033E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.710073364E+04  1.563161888E+02  3.328304243E+02  2.758602319E+02  2.384595499E+02  8.573403656E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.698899097E+04  1.570319309E+02  3.327660151E+02  2.757535267E+02  2.393386455E+02  8.570907880E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.682158545E+04  1.582341008E+02  3.326405659E+02  2.755456495E+02  2.406480742E+02  8.554615788E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.665536560E+04  1.590081625E+02  3.325628839E+02  2.754168315E+02  2.416040468E+02  8.549454194E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.644001086E+04  1.603162553E+02  3.324276071E+02  2.751928427E+02  2.429021544E+02  8.530738605E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.622558826E+04  1.613422750E+02  3.323368192E+02  2.750425715E+02  2.439300752E+02  8.515620725E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.609297308E+04  1.625257570E+02  3.322733746E+02  2.749376760E+02  2.442997679E+02  8.470549665E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.625433542E+04  1.627146638E+02  3.323965150E+02  2.751414375E+02  2.442541677E+02  8.466389850E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.671940430E+04  1.624246807E+02  3.326179342E+02  2.755081568E+02  2.431394196E+02  8.447254002E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.758099805E+04  1.605339756E+02  3.330488644E+02  2.762225380E+02  2.405063610E+02  8.466194607E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.855716553E+04  1.563203859E+02  3.335818977E+02  2.771074038E+02  2.371000547E+02  8.590411171E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.934398242E+04  1.500221934E+02  3.339743214E+02  2.777599840E+02  2.349153838E+02  8.870597966E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.745299219E+04  1.455094682E+02  3.330562520E+02  2.762363448E+02  2.407618690E+02  9.325900963E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.577110229E+04  1.747015340E+02  3.264375591E+02  2.653662734E+02  2.862892704E+02  9.452214148E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.010502795E+04  2.109157846E+02  3.226107340E+02  2.591812119E+02  3.094497759E+02  8.444059035E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.295728017E+04  2.144282348E+02  3.244264053E+02  2.621123818E+02  2.992770400E+02  7.833373346E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.654864771E+04  2.078925061E+02  3.270280282E+02  2.663303196E+02  2.830544307E+02  7.538434318E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.898328171E+04  2.061776081E+02  3.286722097E+02  2.690134485E+02  2.718199547E+02  7.207630665E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.055366437E+04  2.083885644E+02  3.296156176E+02  2.705598855E+02  2.677235859E+02  6.946527290E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.174343604E+04  2.138918948E+02  3.301446617E+02  2.714293649E+02  2.659411403E+02  6.612470704E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.280856244E+04  2.193536756E+02  3.305880494E+02  2.721583657E+02  2.632056637E+02  6.242060293E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.352542700E+04  2.248382022E+02  3.308630848E+02  2.726104088E+02  2.615205097E+02  5.904459534E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.359479041E+04  2.316680374E+02  3.308506491E+02  2.725893407E+02  2.622671752E+02  5.585115738E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.305485061E+04  2.406892395E+02  3.305058302E+02  2.720213006E+02  2.656398122E+02  5.240056332E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.242617596E+04  2.495881544E+02  3.301537151E+02  2.714419901E+02  2.687584667E+02  4.895045271E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.188291296E+04  2.573788967E+02  3.299171445E+02  2.710530624E+02  2.705868516E+02  4.567869939E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.131326392E+04  2.657874153E+02  3.295044079E+02  2.703762784E+02  2.734995117E+02  4.252715223E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.071408325E+04  2.743048282E+02  3.290676670E+02  2.696603665E+02  2.771587226E+02  3.960016533E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.016656326E+04  2.818223904E+02  3.288507049E+02  2.693041781E+02  2.798519831E+02  3.681792367E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.986794208E+04  2.882494781E+02  3.288710811E+02  2.693366397E+02  2.808871258E+02  3.397299598E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  7.999134912E+04  2.948244476E+02  3.288622994E+02  2.693220446E+02  2.820489392E+02  3.111969546E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.024689856E+04  3.007634803E+02  3.289993939E+02  2.695470302E+02  2.824222640E+02  2.831349577E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.080328947E+04  3.057896604E+02  3.294091265E+02  2.702188340E+02  2.812251373E+02  2.533594563E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.215469574E+04  3.086263393E+02  3.302322526E+02  2.715718530E+02  2.773651094E+02  2.243615451E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.392826538E+04  3.098594303E+02  3.313130655E+02  2.733531313E+02  2.720253763E+02  1.979890172E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.609321289E+04  3.097676353E+02  3.325731392E+02  2.754367008E+02  2.655197926E+02  1.741821300E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.851536841E+04  3.083406968E+02  3.339055109E+02  2.776480098E+02  2.583523750E+02  1.552171996E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.097574768E+04  3.059237328E+02  3.350882211E+02  2.796177464E+02  2.514835019E+02  1.433084470E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.316586499E+04  3.027520533E+02  3.360441523E+02  2.812145472E+02  2.451550989E+02  1.383754974E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.482039209E+04  2.992547464E+02  3.367947311E+02  2.824716883E+02  2.402376294E+02  1.417442774E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.589115784E+04  2.959276545E+02  3.373643210E+02  2.834275229E+02  2.367378402E+02  1.503568133E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.648960156E+04  2.935991287E+02  3.377089844E+02  2.840069199E+02  2.344185028E+02  1.577901021E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.670528781E+04  2.915210609E+02  3.381943042E+02  2.848256625E+02  2.318116820E+02  1.632853540E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.663826172E+04  2.862526550E+02  3.393684311E+02  2.868222961E+02  2.234310722E+02  1.693046391E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.656253552E+04  2.745564132E+02  3.417211738E+02  2.908433313E+02  2.028511328E+02  1.821206606E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.642729251E+04  2.555833462E+02  3.455304981E+02  2.973723211E+02  1.667853153E+02  1.939027846E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.642557642E+04  2.399119384E+02  3.492852945E+02  3.038532715E+02  1.196748508E+02  1.529307163E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.647286597E+04  2.334002943E+02  3.520992775E+02  3.087397399E+02  7.817287171E+01  1.624509327E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.724462186E+04  2.343622839E+02  3.534277593E+02  3.110668368E+02  4.523223755E+01 -4.481568080E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.722270703E+04  2.274536934E+02  3.534319572E+02  3.110707512E+02  4.016524124E+01 -4.891390838E-01 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  9.776865088E+04  2.374907923E+02  3.525652695E+02  3.095459342E+02  4.809882283E+01 -1.502704546E+00 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  1.003018519E+05  2.480839304E+02  3.524634337E+02  3.093665156E+02  5.891089037E+01 -1.399662938E+00 
        57  3.672955052E-02  1.269046997E-01  1.057947981E-01  1.022035272E+05  2.493776672E+02  3.515088573E+02  3.076936579E+02  1.014380171E+02 -2.245142519E-01 
        58  3.615520807E-02  1.273091289E-01  1.087154776E-01  1.030501084E+05  2.416060014E+02  3.491686354E+02  3.036142750E+02  1.505646458E+02  2.142120008E-01 
        59  3.556812424E-02  1.277144368E-01  1.116309472E-01  1.043123653E+05  2.466790287E+02  3.454452136E+02  2.971749794E+02  1.855323291E+02  2.916414842E-01 
        60  3.495651588E-02  1.281329458E-01  1.145394580E-01  1.058919231E+05  2.551017418E+02  3.430364785E+02  2.930410566E+02  1.986369886E+02  2.801838559E-01 
        61  3.433795015E-02  1.285471243E-01  1.174457346E-01  1.073055938E+05  2.576676390E+02  3.426353164E+02  2.923536682E+02  1.960759282E+02  2.563973824E-01 
        62  3.376061330E-02  1.289460490E-01  1.203607660E-01  1.080967826E+05  2.585156913E+02  3.430878990E+02  2.931258457E+02  1.902837113E+02  2.320224841E-01 
        63  3.331803132E-02  1.293309423E-01  1.232882868E-01  1.083215087E+05  2.639079039E+02  3.432375714E+02  2.933815314E+02  1.916686459E+02  2.043619396E-01 
        64  3.310586596E-02  1.296649637E-01  1.262581306E-01  1.082025355E+05  2.688344107E+02  3.433091812E+02  2.935040832E+02  1.971216531E+02  1.946966101E-01 
        65  3.306639982E-02  1.299493947E-01  1.292495641E-01  1.080171699E+05  2.717211397E+02  3.432391474E+02  2.933843371E+02  2.012577163E+02  1.934730777E-01 
        66  3.322486525E-02  1.302097713E-01  1.322380794E-01  1.078778078E+05  2.736365324E+02  3.429725748E+02  2.929290752E+02  2.018926241E+02  1.861848421E-01 
        67  3.356462385E-02  1.304573038E-01  1.352130229E-01  1.076994847E+05  2.742239457E+02  3.427989563E+02  2.926326115E+02  2.028378354E+02  1.882865066E-01 
        68  3.400410102E-02  1.306751199E-01  1.381765647E-01  1.075559817E+05  2.745379274E+02  3.427112331E+02  2.924827673E+02  2.037207453E+02  1.916158125E-01 
