nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755349100E+04  1.539501629E+02  3.330522840E+02  2.762279910E+02  2.357970902E+02  8.594529902E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747488675E+04  1.544364435E+02  3.330100900E+02  2.761580561E+02  2.363466386E+02  8.589214028E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737115350E+04  1.550554717E+02  3.329539869E+02  2.760649719E+02  2.370148458E+02  8.581774454E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725421301E+04  1.557398186E+02  3.328922343E+02  2.759625716E+02  2.377473216E+02  8.573731668E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712924243E+04  1.564342203E+02  3.328279371E+02  2.758559699E+02  2.385024962E+02  8.566432726E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697953955E+04  1.571945829E+02  3.327506781E+02  2.757279224E+02  2.394132152E+02  8.561479375E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679836035E+04  1.580391183E+02  3.326555862E+02  2.755703630E+02  2.404307842E+02  8.556094877E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658131689E+04  1.590367403E+02  3.325395679E+02  2.753781886E+02  2.415832624E+02  8.547559027E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634033557E+04  1.602542548E+02  3.324093304E+02  2.751625249E+02  2.428914883E+02  8.532983279E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.613695563E+04  1.615582637E+02  3.322987604E+02  2.749795542E+02  2.440231276E+02  8.507833052E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.606660599E+04  1.627042300E+02  3.322597628E+02  2.749149555E+02  2.447535149E+02  8.477145806E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.624953192E+04  1.631951600E+02  3.323584561E+02  2.750783432E+02  2.444816879E+02  8.446619776E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.676716016E+04  1.625273552E+02  3.326367025E+02  2.755391107E+02  2.429783955E+02  8.436079472E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.759322412E+04  1.603228416E+02  3.330817394E+02  2.762769299E+02  2.403201923E+02  8.470626362E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.853528760E+04  1.562780771E+02  3.335798397E+02  2.771038885E+02  2.371410160E+02  8.590849563E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.931195166E+04  1.499440141E+02  3.339505548E+02  2.777203054E+02  2.346092529E+02  8.861631844E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.738267114E+04  1.459959755E+02  3.330220146E+02  2.761793826E+02  2.423709075E+02  9.348575026E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.507884998E+04  1.761442125E+02  3.259170432E+02  2.645197330E+02  2.874474664E+02  9.424146134E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.051838885E+04  2.058623388E+02  3.230639167E+02  2.599097598E+02  3.048033903E+02  8.523114175E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.285065297E+04  2.105070767E+02  3.244574950E+02  2.621587353E+02  2.961898675E+02  7.911640005E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.618481293E+04  2.085039220E+02  3.264722607E+02  2.654244816E+02  2.849373331E+02  7.574310279E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.861328719E+04  2.085382928E+02  3.279662258E+02  2.678581161E+02  2.767057285E+02  7.265173570E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.032689043E+04  2.107965146E+02  3.290142394E+02  2.695717997E+02  2.711242938E+02  6.948610971E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.154235265E+04  2.151203394E+02  3.297335540E+02  2.707513236E+02  2.673974093E+02  6.594721859E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.250009161E+04  2.203177938E+02  3.302836144E+02  2.716552365E+02  2.646689053E+02  6.232714453E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.316854407E+04  2.261103384E+02  3.306808634E+02  2.723087296E+02  2.632090011E+02  5.887491498E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.335547168E+04  2.331150749E+02  3.308398731E+02  2.725704377E+02  2.636686909E+02  5.549583123E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.297772164E+04  2.416755746E+02  3.307043003E+02  2.723472308E+02  2.661057112E+02  5.201224029E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.242403192E+04  2.503844317E+02  3.304512036E+02  2.719307783E+02  2.689712048E+02  4.861100209E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.186406982E+04  2.586696935E+02  3.302058697E+02  2.715276392E+02  2.718083942E+02  4.544778629E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.127731250E+04  2.667900064E+02  3.299426870E+02  2.710955417E+02  2.748088336E+02  4.246144532E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.069665845E+04  2.747241676E+02  3.296721554E+02  2.706516531E+02  2.777575576E+02  3.957448131E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.019015405E+04  2.825035735E+02  3.294110062E+02  2.702234219E+02  2.804203947E+02  3.666783377E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.991065630E+04  2.897332696E+02  3.292038676E+02  2.698839247E+02  2.822929237E+02  3.374721957E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.000293149E+04  2.955918617E+02  3.291242435E+02  2.697532908E+02  2.827912638E+02  3.102370456E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.029200806E+04  3.009832469E+02  3.291661062E+02  2.698213983E+02  2.826825324E+02  2.830000549E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.090772583E+04  3.057890118E+02  3.292974521E+02  2.700360054E+02  2.814061546E+02  2.539917199E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.213233951E+04  3.085975565E+02  3.299137698E+02  2.710475746E+02  2.780831289E+02  2.273154570E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.372323413E+04  3.103046799E+02  3.308648806E+02  2.726131458E+02  2.735116329E+02  2.014733022E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.566239453E+04  3.105930977E+02  3.319620152E+02  2.744246368E+02  2.676892319E+02  1.783451978E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.784997339E+04  3.095114832E+02  3.331212835E+02  2.763448701E+02  2.609551167E+02  1.591822063E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.012918542E+04  3.071450896E+02  3.342986870E+02  2.783015676E+02  2.537824655E+02  1.456942044E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.226595483E+04  3.038984060E+02  3.354643974E+02  2.802454929E+02  2.468648186E+02  1.386877396E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.402831250E+04  3.004503994E+02  3.364660673E+02  2.819208746E+02  2.410464115E+02  1.378335762E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.525425336E+04  2.978083985E+02  3.371548679E+02  2.830757539E+02  2.372238157E+02  1.408048182E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.591413672E+04  2.966835632E+02  3.374680786E+02  2.836016083E+02  2.361665344E+02  1.460625902E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.617395694E+04  2.952247130E+02  3.379972476E+02  2.844938626E+02  2.341442456E+02  1.499437478E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.615512109E+04  2.909634171E+02  3.390486298E+02  2.862786522E+02  2.269722290E+02  1.517559066E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.606677612E+04  2.826685290E+02  3.408183413E+02  2.892945685E+02  2.124743986E+02  1.546487638E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.603187177E+04  2.691679708E+02  3.436353853E+02  2.941062317E+02  1.886442375E+02  1.576485111E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.626694910E+04  2.532594140E+02  3.471655591E+02  3.001844025E+02  1.524535716E+02  1.480169619E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.632636694E+04  2.454029927E+02  3.499572268E+02  3.050106568E+02  1.186420041E+02  6.645003799E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.722813882E+04  2.447479566E+02  3.519246500E+02  3.084445826E+02  8.685182866E+01 -2.283128198E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.965136133E+04  2.418550720E+02  3.532702179E+02  3.107949715E+02  6.004657316E+01 -5.595440976E-01 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  1.021614131E+05  2.397765870E+02  3.540568571E+02  3.121711063E+02  5.323529840E+01 -4.325698670E-01 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  1.043864433E+05  2.373396422E+02  3.538069612E+02  3.117297550E+02  6.377531072E+01 -1.589966975E-01 
