nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755303601E+04  1.539464034E+02  3.330520179E+02  2.762275610E+02  2.357952698E+02  8.594673916E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747463742E+04  1.544337891E+02  3.330098579E+02  2.761576382E+02  2.363461170E+02  8.589351154E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737241321E+04  1.550584112E+02  3.329546165E+02  2.760660174E+02  2.370182000E+02  8.581736088E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725476440E+04  1.557446189E+02  3.328924589E+02  2.759629331E+02  2.377515292E+02  8.573618056E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712905981E+04  1.564368229E+02  3.328276520E+02  2.758555436E+02  2.385048585E+02  8.566373456E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697869995E+04  1.571974630E+02  3.327500391E+02  2.757268705E+02  2.394156065E+02  8.561403342E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679743701E+04  1.580415726E+02  3.326548328E+02  2.755691557E+02  2.404316492E+02  8.555987403E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658113892E+04  1.590354123E+02  3.325393085E+02  2.753777294E+02  2.415801711E+02  8.547515087E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634072034E+04  1.602489910E+02  3.324095769E+02  2.751629019E+02  2.428842022E+02  8.533000462E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.613892535E+04  1.615466353E+02  3.323002636E+02  2.749819844E+02  2.440109942E+02  8.508021869E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.607027582E+04  1.626870946E+02  3.322621626E+02  2.749189627E+02  2.447430602E+02  8.477700178E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.625342072E+04  1.631847810E+02  3.323603302E+02  2.750814502E+02  2.444897777E+02  8.447457589E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.677052319E+04  1.625263844E+02  3.326376486E+02  2.755406566E+02  2.429983401E+02  8.436829150E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.758582764E+04  1.603411541E+02  3.330751495E+02  2.762660084E+02  2.403616476E+02  8.471033201E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.849686328E+04  1.563739891E+02  3.335559196E+02  2.770641432E+02  2.372546902E+02  8.589346036E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.936849121E+04  1.498812370E+02  3.339867764E+02  2.777805080E+02  2.344329515E+02  8.859479725E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.730930762E+04  1.463769560E+02  3.329255762E+02  2.760194149E+02  2.424199693E+02  9.329722021E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.543422375E+04  1.748920393E+02  3.261933956E+02  2.649683619E+02  2.862753005E+02  9.444528800E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.027794147E+04  2.065306582E+02  3.229537792E+02  2.597326727E+02  3.052037845E+02  8.503281148E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.278198439E+04  2.107310622E+02  3.244741606E+02  2.621860253E+02  2.962447664E+02  7.901796489E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.622770184E+04  2.084877717E+02  3.265027108E+02  2.654739976E+02  2.849719701E+02  7.576564620E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.868478499E+04  2.085602447E+02  3.279867634E+02  2.678916602E+02  2.768406642E+02  7.269255384E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.036757875E+04  2.107872242E+02  3.290280917E+02  2.695944727E+02  2.712473943E+02  6.953789843E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.153581233E+04  2.150891845E+02  3.297327952E+02  2.707501049E+02  2.674773184E+02  6.599435420E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.249268744E+04  2.202288148E+02  3.302815583E+02  2.716519268E+02  2.646684794E+02  6.237582653E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.318796167E+04  2.259534130E+02  3.306846743E+02  2.723150587E+02  2.631214051E+02  5.892739622E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.338190771E+04  2.329562182E+02  3.308408287E+02  2.725720208E+02  2.635448384E+02  5.553488894E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.298016897E+04  2.415860907E+02  3.306885369E+02  2.723212311E+02  2.660062059E+02  5.202293258E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.242544305E+04  2.503565311E+02  3.304214518E+02  2.718816111E+02  2.689295470E+02  4.861077066E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.188007703E+04  2.586400080E+02  3.301774919E+02  2.714806995E+02  2.717607028E+02  4.544557086E-01 
