nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754703085E+04  1.539536981E+02  3.330490446E+02  2.762226373E+02  2.357987062E+02  8.594371041E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746506778E+04  1.544333334E+02  3.330046858E+02  2.761490588E+02  2.363432013E+02  8.589223279E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736297546E+04  1.550526327E+02  3.329489672E+02  2.760566435E+02  2.370132595E+02  8.581856652E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.724889844E+04  1.557381382E+02  3.328890533E+02  2.759572988E+02  2.377533848E+02  8.574056588E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712485254E+04  1.564413471E+02  3.328257208E+02  2.758523073E+02  2.385074592E+02  8.566233106E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697578857E+04  1.572179675E+02  3.327484179E+02  2.757241807E+02  2.394249206E+02  8.560629394E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679783032E+04  1.580753365E+02  3.326538792E+02  2.755675421E+02  2.404431076E+02  8.554572295E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.659112219E+04  1.590610244E+02  3.325423179E+02  2.753827534E+02  2.415732837E+02  8.545902446E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.637485718E+04  1.602118773E+02  3.324253840E+02  2.751891043E+02  2.428239002E+02  8.533004774E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.620170471E+04  1.614206634E+02  3.323322120E+02  2.750348577E+02  2.438844681E+02  8.510673540E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.613872070E+04  1.625304435E+02  3.322976012E+02  2.749775931E+02  2.446007854E+02  8.481484405E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.626591068E+04  1.631215982E+02  3.323652132E+02  2.750894960E+02  2.444445494E+02  8.449373348E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.667131567E+04  1.626725368E+02  3.325840902E+02  2.754519453E+02  2.432341499E+02  8.436840363E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.742491064E+04  1.607029972E+02  3.329868050E+02  2.761194649E+02  2.407639456E+02  8.464929610E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.855356787E+04  1.564109249E+02  3.335940247E+02  2.771275311E+02  2.371942902E+02  8.585660942E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.952541504E+04  1.494202957E+02  3.340756292E+02  2.779284410E+02  2.340110435E+02  8.871244695E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.727577502E+04  1.473400515E+02  3.328262730E+02  2.758547294E+02  2.439311862E+02  9.328697398E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.604365784E+04  1.741293337E+02  3.264477525E+02  2.653820691E+02  2.845929589E+02  9.417039733E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.007367438E+04  2.076992289E+02  3.228390760E+02  2.595485523E+02  3.061402249E+02  8.478013063E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.262751357E+04  2.119367483E+02  3.245227884E+02  2.622653831E+02  2.982096901E+02  7.917136783E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.624603577E+04  2.087494431E+02  3.267185223E+02  2.658251476E+02  2.854109690E+02  7.580413008E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.868430138E+04  2.087118287E+02  3.280917144E+02  2.680628939E+02  2.769611435E+02  7.266085700E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.028036490E+04  2.112998408E+02  3.289425032E+02  2.694540265E+02  2.717569139E+02  6.945209997E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.146891994E+04  2.158066316E+02  3.296017085E+02  2.705351496E+02  2.681972427E+02  6.587572882E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.255667053E+04  2.207518859E+02  3.302103364E+02  2.715352080E+02  2.650776417E+02  6.224575653E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.337026050E+04  2.261076765E+02  3.306665421E+02  2.722854519E+02  2.629679356E+02  5.878647584E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.356290674E+04  2.329472573E+02  3.307902911E+02  2.724890165E+02  2.631190622E+02  5.538068749E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.306050842E+04  2.414462811E+02  3.305893415E+02  2.721579713E+02  2.655035481E+02  5.190714079E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.241816949E+04  2.502750491E+02  3.302565236E+02  2.716104144E+02  2.686166950E+02  4.853671906E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.186204218E+04  2.584682515E+02  3.299895668E+02  2.711714067E+02  2.714593508E+02  4.542375542E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.131324829E+04  2.665713265E+02  3.296850667E+02  2.706713219E+02  2.743733811E+02  4.241449675E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.075073267E+04  2.745843191E+02  3.293765492E+02  2.701650636E+02  2.773350778E+02  3.948949031E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.021645078E+04  2.823910555E+02  3.291302650E+02  2.697612895E+02  2.800756658E+02  3.659497967E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.991288260E+04  2.895763881E+02  3.290094788E+02  2.695637346E+02  2.820078752E+02  3.371892076E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.007355588E+04  2.953675689E+02  3.290530918E+02  2.696355172E+02  2.824888759E+02  3.102377877E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.039551312E+04  3.006517968E+02  3.291935780E+02  2.698657024E+02  2.823610581E+02  2.835171901E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.095890061E+04  3.056750646E+02  3.293536663E+02  2.701279906E+02  2.814179163E+02  2.546982709E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.218157620E+04  3.085630255E+02  3.299445257E+02  2.710979856E+02  2.781803302E+02  2.279591101E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.372813379E+04  3.102601395E+02  3.308713770E+02  2.726237164E+02  2.735859365E+02  2.020785343E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.559482129E+04  3.107694645E+02  3.319357529E+02  2.743807926E+02  2.679610443E+02  1.785002332E-01 
