nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755111591E+04  1.539201982E+02  3.330507950E+02  2.762255061E+02  2.357709858E+02  8.595276250E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746309592E+04  1.544120366E+02  3.330061573E+02  2.761515115E+02  2.363272698E+02  8.589916299E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737794177E+04  1.550007372E+02  3.329586649E+02  2.760727458E+02  2.369825951E+02  8.583712694E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.727538110E+04  1.556471288E+02  3.329049630E+02  2.759836955E+02  2.377092693E+02  8.577691372E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.713633252E+04  1.563727312E+02  3.328326874E+02  2.758638692E+02  2.384885216E+02  8.569602817E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697970337E+04  1.571723289E+02  3.327498188E+02  2.757265816E+02  2.393835411E+02  8.561962843E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.683303076E+04  1.579310575E+02  3.326755400E+02  2.756035194E+02  2.403161769E+02  8.558382392E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.664346362E+04  1.588704336E+02  3.325728240E+02  2.754333286E+02  2.414005198E+02  8.550588358E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.640146313E+04  1.600908699E+02  3.324394598E+02  2.752124631E+02  2.427191253E+02  8.536220044E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.619460162E+04  1.614481591E+02  3.323194702E+02  2.750138438E+02  2.439578149E+02  8.511909433E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.606143530E+04  1.627716430E+02  3.322352356E+02  2.748744850E+02  2.449676669E+02  8.481110469E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.613442636E+04  1.636932237E+02  3.322646576E+02  2.749232250E+02  2.449566383E+02  8.436237611E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.663196509E+04  1.628152132E+02  3.325661716E+02  2.754223552E+02  2.433268476E+02  8.432354070E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.746455322E+04  1.605964718E+02  3.330182018E+02  2.761715565E+02  2.405771284E+02  8.464317434E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.855432715E+04  1.565041647E+02  3.335879993E+02  2.771175175E+02  2.370983057E+02  8.578420468E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.946652393E+04  1.498325777E+02  3.340319061E+02  2.778557110E+02  2.341124096E+02  8.852135316E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.732418555E+04  1.456650646E+02  3.329621415E+02  2.760798752E+02  2.415723221E+02  9.343523337E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.564677832E+04  1.753169024E+02  3.263188448E+02  2.651725712E+02  2.853715072E+02  9.383568820E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.985688745E+04  2.090347590E+02  3.227397790E+02  2.593891566E+02  3.078129275E+02  8.479582262E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.284961678E+04  2.134821709E+02  3.245165210E+02  2.622564928E+02  2.987656273E+02  7.863232265E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.657256635E+04  2.084039259E+02  3.269204118E+02  2.661550438E+02  2.842179234E+02  7.554455772E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.896747728E+04  2.084356675E+02  3.283251702E+02  2.684447611E+02  2.776873908E+02  7.309803309E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.048647388E+04  2.115661629E+02  3.291599542E+02  2.698103724E+02  2.738374152E+02  7.011583774E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.161109274E+04  2.159470181E+02  3.298305473E+02  2.709108253E+02  2.695177818E+02  6.630695297E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.263147742E+04  2.207450631E+02  3.304081542E+02  2.718605444E+02  2.654414067E+02  6.239381353E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.336836780E+04  2.261633487E+02  3.307685485E+02  2.724536257E+02  2.629407368E+02  5.875328248E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.349449158E+04  2.330973027E+02  3.307666826E+02  2.724503646E+02  2.631374011E+02  5.530983778E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.297648608E+04  2.415845792E+02  3.304339541E+02  2.719023722E+02  2.655064853E+02  5.184245156E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.236013794E+04  2.502292281E+02  3.300407231E+02  2.712556950E+02  2.684226722E+02  4.849154674E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.184435870E+04  2.585332842E+02  3.297031462E+02  2.707009962E+02  2.713043985E+02  4.532658719E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.131369214E+04  2.668003280E+02  3.293437257E+02  2.701113703E+02  2.743252435E+02  4.226388726E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.074914099E+04  2.748211699E+02  3.290172782E+02  2.695761726E+02  2.772389174E+02  3.931304282E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.021131058E+04  2.825139900E+02  3.287706180E+02  2.691718781E+02  2.797947341E+02  3.641063934E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.990683018E+04  2.895606514E+02  3.286757715E+02  2.690166245E+02  2.815726954E+02  3.355628267E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.004236429E+04  2.952493945E+02  3.288126826E+02  2.692408043E+02  2.820879414E+02  3.093028583E-01 
