nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.756548671E+04  1.536030930E+02  3.330837786E+02  2.762802967E+02  2.354065621E+02  8.600288006E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.748665515E+04  1.545218397E+02  3.330028659E+02  2.761460859E+02  2.364857179E+02  8.590043716E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.738963739E+04  1.549715594E+02  3.329665844E+02  2.760859082E+02  2.369401612E+02  8.584054229E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725729968E+04  1.556197169E+02  3.329072027E+02  2.759875259E+02  2.376216800E+02  8.576866556E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.710657153E+04  1.564783707E+02  3.328148069E+02  2.758344092E+02  2.384651647E+02  8.564327285E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697015234E+04  1.572195673E+02  3.327417049E+02  2.757132630E+02  2.393078165E+02  8.557748739E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.680007544E+04  1.581195860E+02  3.326432457E+02  2.755500164E+02  2.405362611E+02  8.556408584E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658839111E+04  1.589297891E+02  3.325417342E+02  2.753818698E+02  2.414856210E+02  8.549984321E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.633232886E+04  1.602933657E+02  3.323911405E+02  2.751324916E+02  2.430080385E+02  8.534795782E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.609702173E+04  1.616775807E+02  3.322685456E+02  2.749295580E+02  2.440735278E+02  8.503461406E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.603633148E+04  1.626414078E+02  3.322453587E+02  2.748911378E+02  2.445468174E+02  8.473050031E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.619490948E+04  1.629821390E+02  3.323524617E+02  2.750684203E+02  2.445162727E+02  8.460483532E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.667814600E+04  1.627707376E+02  3.325787363E+02  2.754432297E+02  2.432212381E+02  8.432315663E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.747577148E+04  1.608433609E+02  3.329913960E+02  2.761271915E+02  2.407879658E+02  8.458805792E-01 
