nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754976474E+04  1.539500357E+02  3.330493987E+02  2.762231899E+02  2.357934006E+02  8.594428818E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746516891E+04  1.544198689E+02  3.330067683E+02  2.761525242E+02  2.363207512E+02  8.589220438E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736810938E+04  1.550093571E+02  3.329560297E+02  2.760683651E+02  2.369666539E+02  8.582616583E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.727061023E+04  1.556452999E+02  3.329043393E+02  2.759826884E+02  2.376810105E+02  8.576731244E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.715182837E+04  1.563469706E+02  3.328397398E+02  2.758755803E+02  2.384737377E+02  8.570459653E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.698561060E+04  1.571652360E+02  3.327530146E+02  2.757318611E+02  2.393856683E+02  8.562363964E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.681169409E+04  1.580238075E+02  3.326606741E+02  2.755788450E+02  2.403972588E+02  8.556080945E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.662888684E+04  1.589168215E+02  3.325645056E+02  2.754195199E+02  2.414508843E+02  8.549861331E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.639675342E+04  1.600418358E+02  3.324427209E+02  2.752179239E+02  2.426651392E+02  8.536855476E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.618112103E+04  1.613375729E+02  3.323259981E+02  2.750246522E+02  2.438144023E+02  8.512669010E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.608875858E+04  1.625981675E+02  3.322644562E+02  2.749227386E+02  2.447758762E+02  8.484100425E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.617543466E+04  1.633735194E+02  3.323050165E+02  2.749899033E+02  2.448554680E+02  8.449898129E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.663869873E+04  1.630492587E+02  3.325464258E+02  2.753896785E+02  2.435148807E+02  8.426380828E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.750583887E+04  1.607481718E+02  3.330168076E+02  2.761692848E+02  2.406982698E+02  8.460669480E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.853900684E+04  1.564388504E+02  3.335880203E+02  2.771175337E+02  2.371360312E+02  8.581706285E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.942698364E+04  1.496452222E+02  3.340287485E+02  2.778504152E+02  2.338408284E+02  8.856459614E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.732738708E+04  1.464459313E+02  3.329577098E+02  2.760734847E+02  2.424432662E+02  9.330093255E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.568235681E+04  1.761928911E+02  3.261995020E+02  2.649797730E+02  2.869103737E+02  9.403631538E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.968751453E+04  2.100778170E+02  3.225587523E+02  2.590981772E+02  3.081379821E+02  8.438860765E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.277461243E+04  2.120482717E+02  3.245781933E+02  2.623584312E+02  2.966772619E+02  7.855923800E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.652459583E+04  2.077197719E+02  3.269461944E+02  2.661962984E+02  2.844427366E+02  7.599812946E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.885586810E+04  2.089571802E+02  3.282189525E+02  2.682706203E+02  2.786352823E+02  7.319363602E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.039315388E+04  2.117528884E+02  3.291054480E+02  2.697211454E+02  2.735407597E+02  6.990140073E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.155484566E+04  2.157746737E+02  3.298237880E+02  2.708998556E+02  2.687049977E+02  6.609228593E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.260377460E+04  2.205371704E+02  3.304061100E+02  2.718571908E+02  2.648380802E+02  6.228254847E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.336628503E+04  2.260259662E+02  3.307590170E+02  2.724378448E+02  2.626657448E+02  5.872968314E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.352187024E+04  2.330462403E+02  3.307516904E+02  2.724255576E+02  2.630125947E+02  5.529396906E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.302324268E+04  2.415183802E+02  3.304377396E+02  2.719085630E+02  2.653816055E+02  5.182666603E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.239305707E+04  2.503211330E+02  3.300272129E+02  2.712335411E+02  2.685716122E+02  4.849206454E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.185568158E+04  2.585877144E+02  3.296862648E+02  2.706732757E+02  2.714773290E+02  4.536021017E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.130957349E+04  2.666356747E+02  3.293556972E+02  2.701309497E+02  2.743066769E+02  4.234562791E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.074496973E+04  2.745308163E+02  3.290611749E+02  2.696480391E+02  2.771131713E+02  3.942462998E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.022448105E+04  2.822654035E+02  3.288372782E+02  2.692809958E+02  2.797477480E+02  3.653140884E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.994296141E+04  2.893854719E+02  3.287557552E+02  2.691474854E+02  2.816217910E+02  3.367079839E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.008971002E+04  2.951816810E+02  3.288708954E+02  2.693359780E+02  2.821446495E+02  3.098676465E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.037664209E+04  3.005725105E+02  3.290539104E+02  2.696357641E+02  2.820847365E+02  2.828668152E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.085870000E+04  3.056991374E+02  3.293080600E+02  2.700526988E+02  2.813675511E+02  2.543995224E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.202967838E+04  3.087088453E+02  3.299346188E+02  2.710816478E+02  2.783572052E+02  2.279316285E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.358331641E+04  3.105218210E+02  3.308273592E+02  2.725511379E+02  2.739233170E+02  2.020301679E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.549002393E+04  3.110260448E+02  3.318970394E+02  2.743169651E+02  2.682579269E+02  1.783178691E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.768981885E+04  3.099965920E+02  3.330981255E+02  2.763064423E+02  2.614983087E+02  1.587193240E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.004972290E+04  3.074346900E+02  3.343198786E+02  2.783370795E+02  2.540826178E+02  1.453120532E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.232126392E+04  3.039365072E+02  3.354795809E+02  2.802709465E+02  2.469145775E+02  1.387124755E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.422370361E+04  3.002783413E+02  3.364857788E+02  2.819542122E+02  2.408750882E+02  1.381966453E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.557162903E+04  2.972827358E+02  3.372482030E+02  2.832327962E+02  2.368086327E+02  1.422886954E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.635093750E+04  2.954983673E+02  3.377313080E+02  2.840448837E+02  2.348497543E+02  1.478290744E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.671276447E+04  2.935760901E+02  3.384035587E+02  2.851778631E+02  2.326214948E+02  1.534960482E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.684641211E+04  2.898633957E+02  3.393644714E+02  2.868092346E+02  2.267484283E+02  1.572055109E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.688868018E+04  2.809205334E+02  3.412013247E+02  2.899460695E+02  2.120721365E+02  1.668599504E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.680983401E+04  2.649361882E+02  3.443916528E+02  2.954121605E+02  1.839708505E+02  1.787166345E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.658467120E+04  2.479636488E+02  3.480874879E+02  3.017877135E+02  1.406825278E+02  1.651745411E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.654034424E+04  2.388961759E+02  3.509888144E+02  3.068076105E+02  1.004711125E+02  7.129325433E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.670552441E+04  2.361811079E+02  3.523660821E+02  3.092149712E+02  6.694251680E+01 -1.546854831E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.782564063E+04  2.368012047E+02  3.529979820E+02  3.103141098E+02  4.540379572E+01 -1.004240148E+00 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  9.949357178E+04  2.457313404E+02  3.526720915E+02  3.097340608E+02  4.251538193E+01 -1.363100328E+00 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  1.019025789E+05  2.463388751E+02  3.519346030E+02  3.084407361E+02  5.626531124E+01 -8.065374948E-01 
        57  3.672955052E-02  1.269046997E-01  1.057947981E-01  1.047829314E+05  2.364931948E+02  3.506673717E+02  3.062283959E+02  9.564914823E+01  5.264950800E-03 
        58  3.615520807E-02  1.273091289E-01  1.087154776E-01  1.070748662E+05  2.410838013E+02  3.481832933E+02  3.019122372E+02  1.442011991E+02  1.958736521E-01 
        59  3.556812424E-02  1.277144368E-01  1.116309472E-01  1.079843651E+05  2.534647350E+02  3.457080765E+02  2.976298828E+02  1.757887168E+02  2.131083775E-01 
        60  3.495651588E-02  1.281329458E-01  1.145394580E-01  1.080951372E+05  2.624427104E+02  3.441454706E+02  2.949383817E+02  1.894448686E+02  2.009464083E-01 
        61  3.433795015E-02  1.285471243E-01  1.174457346E-01  1.079713633E+05  2.671300013E+02  3.433507314E+02  2.935753126E+02  1.948357236E+02  1.915794706E-01 
        62  3.376061330E-02  1.289460490E-01  1.203607660E-01  1.078487891E+05  2.692859578E+02  3.430634711E+02  2.930839436E+02  1.972348592E+02  1.882756195E-01 
        63  3.331803132E-02  1.293309423E-01  1.232882868E-01  1.077669894E+05  2.707886069E+02  3.429969724E+02  2.929702848E+02  1.984730602E+02  1.852665505E-01 
        64  3.310586596E-02  1.296649637E-01  1.262581306E-01  1.077162922E+05  2.721186557E+02  3.429983618E+02  2.929726224E+02  1.995680407E+02  1.829074081E-01 
        65  3.306639982E-02  1.299493947E-01  1.292495641E-01  1.076749109E+05  2.733229069E+02  3.430039496E+02  2.929821796E+02  2.006205995E+02  1.811790217E-01 
        66  3.322486525E-02  1.302097713E-01  1.322380794E-01  1.075909765E+05  2.744185838E+02  3.429812788E+02  2.929435090E+02  2.018848323E+02  1.810632760E-01 
        67  3.356462385E-02  1.304573038E-01  1.352130229E-01  1.074522101E+05  2.754868941E+02  3.429225055E+02  2.928431209E+02  2.032861432E+02  1.819447275E-01 
        68  3.400410102E-02  1.306751199E-01  1.381765647E-01  1.072242566E+05  2.765436640E+02  3.428206091E+02  2.926690497E+02  2.047589352E+02  1.830487056E-01 
        69  3.451963359E-02  1.308741206E-01  1.411278790E-01  1.069674929E+05  2.776754346E+02  3.427001133E+02  2.924633875E+02  2.063801146E+02  1.842826444E-01 
        70  3.508991352E-02  1.310576265E-01  1.440660380E-01  1.066983120E+05  2.788128402E+02  3.425841393E+02  2.922654023E+02  2.081894391E+02  1.861800926E-01 
        71  3.570211579E-02  1.312503676E-01  1.470000000E-01  1.063189600E+05  2.802462196E+02  3.424074516E+02  2.919642754E+02  2.103603268E+02  1.873366106E-01 
        72 -2.843361623E-02  1.708417341E-01 -4.258217492E-02  8.204008130E+04  1.836016712E+02  3.299930677E+02  2.711768064E+02  3.441197891E+02  1.007907256E+00 
        73 -2.838826984E-02  1.709653765E-01 -3.916427879E-02  8.203170624E+04  1.843398161E+02  3.299475818E+02  2.711020589E+02  3.449760528E+02  1.006973228E+00 
        74 -2.835908450E-02  1.711140563E-01 -3.574649433E-02  8.236943378E+04  1.838383899E+02  3.301553345E+02  2.714435966E+02  3.437124283E+02  1.006382926E+00 
        75 -2.838361088E-02  1.712589164E-01 -3.232950605E-02  8.300234766E+04  1.827730317E+02  3.305414076E+02  2.720789280E+02  3.421199102E+02  1.007227995E+00 
        76 -2.841360827E-02  1.714319125E-01 -2.891476756E-02  8.369483655E+04  1.817355032E+02  3.309171596E+02  2.726978350E+02  3.408854995E+02  1.008598423E+00 
        77 -2.833774301E-02  1.716334782E-01 -2.549995819E-02  8.420136768E+04  1.807288142E+02  3.312074382E+02  2.731764230E+02  3.391830267E+02  1.009138408E+00 
        78 -2.791452343E-02  1.719215161E-01 -2.212016887E-02  8.446255713E+04  1.799533148E+02  3.313507023E+02  2.734128656E+02  3.388791370E+02  1.011341352E+00 
        79 -2.700703325E-02  1.722886754E-01 -1.884820631E-02  8.429158765E+04  1.797262230E+02  3.312338381E+02  2.732202072E+02  3.397151184E+02  1.013655979E+00 
        80 -2.544395246E-02  1.727209334E-01 -1.584518523E-02  8.323925641E+04  1.810067445E+02  3.306606073E+02  2.722755935E+02  3.427747889E+02  1.014697251E+00 
        81 -2.351536464E-02  1.732363399E-01 -1.306823492E-02  8.132822417E+04  1.847245161E+02  3.295594299E+02  2.704655406E+02  3.483344306E+02  1.012109041E+00 
        82 -2.134527601E-02  1.737374909E-01 -1.047435973E-02  7.872378740E+04  1.907169663E+02  3.280367198E+02  2.679723228E+02  3.565584084E+02  1.007233941E+00 
