nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.761059068E+04  1.536691328E+02  3.330781709E+02  2.762709630E+02  2.356245230E+02  8.604273028E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.748682751E+04  1.544486874E+02  3.330071807E+02  2.761532788E+02  2.364339651E+02  8.592061182E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736567651E+04  1.550846659E+02  3.329458115E+02  2.760514452E+02  2.369504011E+02  8.578011580E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725726855E+04  1.557536860E+02  3.328919797E+02  2.759622035E+02  2.377206135E+02  8.572388198E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.714078906E+04  1.563989186E+02  3.328324757E+02  2.758636107E+02  2.385179815E+02  8.569448199E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.701305859E+04  1.570911860E+02  3.327675610E+02  2.757560391E+02  2.393160653E+02  8.564424664E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.684411865E+04  1.579432425E+02  3.326761627E+02  2.756045780E+02  2.403696451E+02  8.559796643E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.660778052E+04  1.588985195E+02  3.325538025E+02  2.754018631E+02  2.415055985E+02  8.552477267E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634260217E+04  1.603077891E+02  3.323983331E+02  2.751443822E+02  2.428336735E+02  8.528061034E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.609583057E+04  1.618868140E+02  3.322448986E+02  2.748904412E+02  2.442457373E+02  8.497794056E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.599730768E+04  1.629858842E+02  3.322074845E+02  2.748286006E+02  2.451948404E+02  8.477848708E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.617869513E+04  1.631838198E+02  3.323339077E+02  2.750377910E+02  2.447034403E+02  8.454903834E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.670407202E+04  1.626150241E+02  3.326121302E+02  2.754984703E+02  2.431868181E+02  8.438295983E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.754865381E+04  1.604512386E+02  3.330545807E+02  2.762319679E+02  2.404302635E+02  8.467975147E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.858131055E+04  1.565913858E+02  3.335867901E+02  2.771156073E+02  2.372059240E+02  8.576491848E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.938230054E+04  1.499140997E+02  3.339878836E+02  2.777824459E+02  2.339402847E+02  8.840939924E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.734059619E+04  1.480279131E+02  3.327820854E+02  2.757824459E+02  2.426110640E+02  9.255542438E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.550030103E+04  1.752381501E+02  3.262073278E+02  2.649924841E+02  2.867967176E+02  9.454626124E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.995159949E+04  2.092021424E+02  3.228003583E+02  2.594890294E+02  3.086921158E+02  8.512063064E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.297991432E+04  2.110183414E+02  3.248024920E+02  2.627186583E+02  2.964884021E+02  7.899396196E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.663426544E+04  2.089049933E+02  3.268884101E+02  2.661031446E+02  2.857754700E+02  7.589307977E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.901144394E+04  2.082864715E+02  3.283727015E+02  2.685231159E+02  2.767009602E+02  7.284917203E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.055093746E+04  2.101198833E+02  3.293367029E+02  2.701005469E+02  2.698589697E+02  6.943490408E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.170717786E+04  2.148639442E+02  3.299416052E+02  2.710935839E+02  2.673186148E+02  6.608469093E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.270051569E+04  2.203267872E+02  3.304155254E+02  2.718726349E+02  2.658838065E+02  6.278940770E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.336102722E+04  2.262071137E+02  3.307154713E+02  2.723661556E+02  2.646705580E+02  5.938814748E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.342928644E+04  2.332565894E+02  3.307375350E+02  2.724024806E+02  2.644640594E+02  5.574053936E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.288887222E+04  2.420224674E+02  3.304398880E+02  2.719124793E+02  2.664305729E+02  5.194733923E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.233241064E+04  2.509797374E+02  3.300637360E+02  2.712938514E+02  2.690485688E+02  4.830976205E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.185173895E+04  2.590695283E+02  3.297621224E+02  2.707981246E+02  2.714965377E+02  4.510747492E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.131769214E+04  2.668973670E+02  3.294309878E+02  2.702546198E+02  2.740482349E+02  4.210953852E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.074797424E+04  2.747352769E+02  3.290859652E+02  2.696887712E+02  2.768577814E+02  3.922155220E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.022375833E+04  2.826015508E+02  3.287732456E+02  2.691763598E+02  2.797410758E+02  3.634941523E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.992689990E+04  2.899633904E+02  3.285872923E+02  2.688720324E+02  2.819172789E+02  3.346804274E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.005007202E+04  2.958190393E+02  3.286612761E+02  2.689930940E+02  2.823830358E+02  3.073737825E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.033076053E+04  3.011212667E+02  3.288663752E+02  2.693287393E+02  2.822780598E+02  2.807265208E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.082693892E+04  3.059213586E+02  3.292566897E+02  2.699686360E+02  2.812534929E+02  2.527007495E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.200839636E+04  3.087642713E+02  3.299810331E+02  2.711580859E+02  2.780889214E+02  2.265263190E-01 
        39  3.430413654E-02  1.201853153E-01  5.285529857E-02  8.359992749E+04  3.103531981E+02  3.308982697E+02  2.726680584E+02  2.735207548E+02  2.013399992E-01 
        40  3.515433510E-02  1.205874318E-01  5.570324370E-02  8.558548926E+04  3.106193485E+02  3.319921894E+02  2.744745102E+02  2.676712322E+02  1.782095870E-01 
        41  3.592907297E-02  1.209644065E-01  5.857535950E-02  8.788706689E+04  3.093383484E+02  3.332352190E+02  2.765341921E+02  2.607759161E+02  1.595078423E-01 
        42  3.664355424E-02  1.213334730E-01  6.146049591E-02  9.033589026E+04  3.066136789E+02  3.344850211E+02  2.786121726E+02  2.532951727E+02  1.468293115E-01 
        43  3.727845098E-02  1.217084379E-01  6.437276718E-02  9.266343237E+04  3.030245810E+02  3.356417713E+02  2.805419340E+02  2.460825634E+02  1.406543069E-01 
        44  3.781448665E-02  1.220744111E-01  6.730672953E-02  9.458496777E+04  2.993876657E+02  3.366281414E+02  2.821926527E+02  2.401454592E+02  1.405017609E-01 
        45  3.826762164E-02  1.224563704E-01  7.025293559E-02  9.591031805E+04  2.964920595E+02  3.373603973E+02  2.834212418E+02  2.361828483E+02  1.445159598E-01 
        46  3.856443464E-02  1.228195695E-01  7.317567491E-02  9.662775781E+04  2.946554337E+02  3.378364105E+02  2.842215271E+02  2.341476898E+02  1.501225047E-01 
        47  3.882754171E-02  1.231963568E-01  7.616928387E-02  9.686205679E+04  2.931859461E+02  3.384457819E+02  2.852491571E+02  2.324280590E+02  1.552857899E-01 
        48  3.896508106E-02  1.235573809E-01  7.913505459E-02  9.680900000E+04  2.903138771E+02  3.393311462E+02  2.867537842E+02  2.272882462E+02  1.571135744E-01 
        49  3.903512947E-02  1.239238609E-01  8.213137167E-02  9.667191589E+04  2.818992126E+02  3.411023159E+02  2.897769616E+02  2.126917170E+02  1.634224653E-01 
        50  3.900153017E-02  1.243001337E-01  8.510504302E-02  9.663123828E+04  2.670338798E+02  3.440312644E+02  2.947904261E+02  1.851839294E+02  1.666077156E-01 
        51  3.889299026E-02  1.246700891E-01  8.806950082E-02  9.674743555E+04  2.491749198E+02  3.478276556E+02  3.013338401E+02  1.395583622E+02  1.380219362E-01 
        52  3.870303970E-02  1.250405990E-01  9.105247242E-02  9.694669287E+04  2.379136381E+02  3.513862162E+02  3.074992895E+02  9.470849955E+01  3.456620243E-02 
        53  3.847530202E-02  1.253810613E-01  9.402032493E-02  9.701791141E+04  2.335166225E+02  3.529059688E+02  3.101589241E+02  5.707314245E+01 -1.824692737E-01 
        54  3.809583015E-02  1.257752167E-01  9.695318516E-02  9.772847266E+04  2.304052391E+02  3.535043106E+02  3.112014656E+02  3.658318901E+01 -1.550753891E+00 
        55  3.767199372E-02  1.261489404E-01  9.992435767E-02  9.915413892E+04  2.389022889E+02  3.528712931E+02  3.100847754E+02  3.988475692E+01 -1.445576716E+00 
        56  3.723780727E-02  1.265196365E-01  1.028569506E-01  1.015690503E+05  2.492476014E+02  3.519168617E+02  3.084101490E+02  5.575908136E+01 -1.137786251E+00 
        57  3.672955052E-02  1.269046997E-01  1.057947981E-01  1.036664594E+05  2.529241440E+02  3.507570472E+02  3.063806314E+02  9.289169693E+01 -3.691133081E-01 
        58  3.615520807E-02  1.273091289E-01  1.087154776E-01  1.052423206E+05  2.504124017E+02  3.484821434E+02  3.024232531E+02  1.422210064E+02  9.812090965E-02 
        59  3.556812424E-02  1.277144368E-01  1.116309472E-01  1.069459270E+05  2.529944959E+02  3.454997447E+02  2.972674005E+02  1.797916173E+02  2.323603088E-01 
