nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.756927979E+04  1.535616288E+02  3.330878738E+02  2.762870966E+02  2.353554767E+02  8.600688345E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.749395712E+04  1.544481542E+02  3.330135267E+02  2.761637974E+02  2.364630120E+02  8.593410966E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.738709753E+04  1.549627599E+02  3.329676800E+02  2.760877228E+02  2.369580297E+02  8.585490510E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.724923413E+04  1.556707194E+02  3.328985987E+02  2.759732704E+02  2.376056230E+02  8.573616818E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711807715E+04  1.565125294E+02  3.328187075E+02  2.758408432E+02  2.384524212E+02  8.562147170E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697705566E+04  1.572779708E+02  3.327399273E+02  2.757102342E+02  2.394311047E+02  8.558704108E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679895166E+04  1.580661454E+02  3.326462536E+02  2.755549469E+02  2.405152650E+02  8.558143843E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658573303E+04  1.590131693E+02  3.325362773E+02  2.753727999E+02  2.415579362E+02  8.548271582E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.630758313E+04  1.603297904E+02  3.323788013E+02  2.751120987E+02  2.429660203E+02  8.531633643E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.609376654E+04  1.614593002E+02  3.322857456E+02  2.749580085E+02  2.437603705E+02  8.504280429E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.602829214E+04  1.624504002E+02  3.322595307E+02  2.749146261E+02  2.445605490E+02  8.484500709E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.621031027E+04  1.633094640E+02  3.323278095E+02  2.750277014E+02  2.447441061E+02  8.450603159E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.667428613E+04  1.629284005E+02  3.325596914E+02  2.754116325E+02  2.434057579E+02  8.429571744E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.752592920E+04  1.606036768E+02  3.330324421E+02  2.761951809E+02  2.406559744E+02  8.467128798E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.865956934E+04  1.560106001E+02  3.336567860E+02  2.772318792E+02  2.368097878E+02  8.596879765E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.945147021E+04  1.495260096E+02  3.340454121E+02  2.778782787E+02  2.341707673E+02  8.872105461E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.731708191E+04  1.437407401E+02  3.331056018E+02  2.763187020E+02  2.398261833E+02  9.393483335E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.543368164E+04  1.750257432E+02  3.263206720E+02  2.651776400E+02  2.857857752E+02  9.418314807E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.005495544E+04  2.079269829E+02  3.229128540E+02  2.596665840E+02  3.061890483E+02  8.472472560E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.291354416E+04  2.130886089E+02  3.246076922E+02  2.624032994E+02  2.984404695E+02  7.867360448E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.663968848E+04  2.082512478E+02  3.270780931E+02  2.664119296E+02  2.848437498E+02  7.586906385E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.911478316E+04  2.075739760E+02  3.285792730E+02  2.688599502E+02  2.750065123E+02  7.256454395E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.062890558E+04  2.104135261E+02  3.294085091E+02  2.702177138E+02  2.701424690E+02  6.937119339E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.174478862E+04  2.148824298E+02  3.300224479E+02  2.712263440E+02  2.672919293E+02  6.606344066E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.277246527E+04  2.196647551E+02  3.305445657E+02  2.720852509E+02  2.643010514E+02  6.256606500E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.347147437E+04  2.253835127E+02  3.308258638E+02  2.725483470E+02  2.626758647E+02  5.911903316E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.350370898E+04  2.327496922E+02  3.307587094E+02  2.724379029E+02  2.634073532E+02  5.565010202E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.294944021E+04  2.412306008E+02  3.304561643E+02  2.719395964E+02  2.656998372E+02  5.211871724E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.234727863E+04  2.500820078E+02  3.300630147E+02  2.712933469E+02  2.685119975E+02  4.864962867E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.184546619E+04  2.585028191E+02  3.297222579E+02  2.707333162E+02  2.719576950E+02  4.561569728E-01 
