nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755315450E+04  1.539428450E+02  3.330522084E+02  2.762278681E+02  2.357936409E+02  8.594808081E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747384924E+04  1.544285600E+02  3.330091935E+02  2.761565440E+02  2.363444077E+02  8.589584599E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737065668E+04  1.550575317E+02  3.329534249E+02  2.760640705E+02  2.370197954E+02  8.581849588E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725406335E+04  1.557513256E+02  3.328919148E+02  2.759620728E+02  2.377588413E+02  8.573512910E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712869043E+04  1.564438882E+02  3.328272276E+02  2.758548040E+02  2.385125051E+02  8.566260897E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697668066E+04  1.572035785E+02  3.327485037E+02  2.757243228E+02  2.394228296E+02  8.561323863E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679534058E+04  1.580442457E+02  3.326533785E+02  2.755667000E+02  2.404348717E+02  8.555950709E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.657992981E+04  1.590354311E+02  3.325380917E+02  2.753757195E+02  2.415786176E+02  8.547449466E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634072522E+04  1.602430978E+02  3.324089613E+02  2.751619275E+02  2.428772919E+02  8.533061799E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.614273273E+04  1.615307670E+02  3.323016696E+02  2.749843016E+02  2.439977489E+02  8.508396121E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.607545554E+04  1.626692662E+02  3.322640960E+02  2.749221117E+02  2.447425570E+02  8.478626437E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.625984109E+04  1.631615360E+02  3.323631700E+02  2.750860566E+02  2.444919637E+02  8.448741999E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.676915479E+04  1.625113525E+02  3.326372700E+02  2.755400476E+02  2.430098801E+02  8.437995911E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.756090186E+04  1.603769398E+02  3.330603962E+02  2.762415085E+02  2.404212084E+02  8.471087068E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.845031055E+04  1.564771366E+02  3.335367756E+02  2.770323429E+02  2.373802471E+02  8.587905169E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.941920630E+04  1.499058242E+02  3.340127754E+02  2.778238268E+02  2.342626710E+02  8.852732107E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.724529785E+04  1.465264435E+02  3.328782248E+02  2.759410114E+02  2.425651770E+02  9.329115404E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.571368359E+04  1.746395507E+02  3.262596555E+02  2.650764432E+02  2.856071100E+02  9.431160260E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.025558594E+04  2.066305842E+02  3.230349014E+02  2.598628719E+02  3.054489188E+02  8.508041678E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.268867786E+04  2.113458524E+02  3.245002751E+02  2.622283380E+02  2.967990559E+02  7.891808511E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.620284094E+04  2.084815069E+02  3.265286798E+02  2.655161369E+02  2.847236626E+02  7.567041349E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.866498026E+04  2.085815996E+02  3.279504815E+02  2.678323485E+02  2.768347156E+02  7.267878269E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.032660404E+04  2.109674192E+02  3.289687256E+02  2.694972201E+02  2.715361659E+02  6.954940990E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.147756415E+04  2.152998511E+02  3.296852770E+02  2.706721745E+02  2.677798861E+02  6.599355761E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.243950879E+04  2.203355579E+02  3.302477992E+02  2.715964763E+02  2.647576354E+02  6.235113251E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.315825549E+04  2.259101341E+02  3.306559300E+02  2.722677650E+02  2.629652939E+02  5.889204126E-01 
