nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755179242E+04  1.539417143E+02  3.330515990E+02  2.762268862E+02  2.357930054E+02  8.594840176E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747115564E+04  1.544249302E+02  3.330076898E+02  2.761540424E+02  2.363446243E+02  8.589776871E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736699774E+04  1.550554525E+02  3.329511724E+02  2.760602961E+02  2.370241388E+02  8.582123257E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.725119739E+04  1.557486212E+02  3.328903260E+02  2.759593916E+02  2.377671061E+02  8.573969891E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712736523E+04  1.564470177E+02  3.328265228E+02  2.758536444E+02  2.385235977E+02  8.566494063E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697725903E+04  1.572145672E+02  3.327484503E+02  2.757242651E+02  2.394360828E+02  8.561204243E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679742090E+04  1.580572906E+02  3.326535816E+02  2.755670290E+02  2.404463639E+02  8.555644136E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658276489E+04  1.590454166E+02  3.325383425E+02  2.753761835E+02  2.415834985E+02  8.547058683E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.634777612E+04  1.602457306E+02  3.324106889E+02  2.751647694E+02  2.428690293E+02  8.532590084E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.615260522E+04  1.615277438E+02  3.323043571E+02  2.749887700E+02  2.439815423E+02  8.507934399E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.609005530E+04  1.626359114E+02  3.322706660E+02  2.749329741E+02  2.447127656E+02  8.479329669E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.627458868E+04  1.631022593E+02  3.323731531E+02  2.751026280E+02  2.444282131E+02  8.449725416E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.674513574E+04  1.624999170E+02  3.326281710E+02  2.755249543E+02  2.429994202E+02  8.438295685E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.748368262E+04  1.605109539E+02  3.330221806E+02  2.761781330E+02  2.405914278E+02  8.469623923E-01 
