nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755135254E+04  1.539503740E+02  3.330517769E+02  2.762271764E+02  2.357980759E+02  8.594540649E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.747177084E+04  1.544218922E+02  3.330094635E+02  2.761569736E+02  2.363358006E+02  8.589614388E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736725397E+04  1.550443608E+02  3.329525518E+02  2.760625658E+02  2.370101779E+02  8.582197921E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.724734363E+04  1.557352905E+02  3.328893356E+02  2.759577980E+02  2.377392764E+02  8.573705312E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.711687183E+04  1.564462862E+02  3.328221455E+02  2.758463950E+02  2.385151739E+02  8.566259295E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.696865332E+04  1.572110763E+02  3.327454329E+02  2.757192240E+02  2.394192381E+02  8.560833577E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.681423511E+04  1.580001941E+02  3.326640539E+02  2.755844250E+02  2.403862658E+02  8.556765318E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.663621558E+04  1.589068470E+02  3.325676618E+02  2.754246888E+02  2.414526987E+02  8.550277743E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.640333826E+04  1.600979035E+02  3.324403872E+02  2.752139697E+02  2.427314889E+02  8.536006063E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.618161298E+04  1.614221253E+02  3.323183229E+02  2.750118535E+02  2.438855379E+02  8.510275595E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.607369617E+04  1.626677914E+02  3.322562158E+02  2.749091332E+02  2.447614474E+02  8.479102715E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.620305203E+04  1.632704462E+02  3.323263222E+02  2.750251336E+02  2.446736904E+02  8.449190771E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.667866187E+04  1.627021389E+02  3.325827179E+02  2.754496751E+02  2.433514123E+02  8.439441007E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.752267676E+04  1.604883080E+02  3.330450897E+02  2.762161369E+02  2.406340551E+02  8.472553045E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.856925586E+04  1.564641829E+02  3.335924473E+02  2.771248522E+02  2.370813723E+02  8.579416052E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.934370190E+04  1.499725680E+02  3.339898472E+02  2.777856836E+02  2.344035411E+02  8.854297213E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.744030725E+04  1.464815106E+02  3.330023150E+02  2.761473064E+02  2.429507091E+02  9.346815366E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.581587854E+04  1.741073349E+02  3.264005737E+02  2.653056645E+02  2.836865797E+02  9.384926483E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  6.996455603E+04  2.084413381E+02  3.227854261E+02  2.594633262E+02  3.068777392E+02  8.472614307E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.267058333E+04  2.117210756E+02  3.245380452E+02  2.622907620E+02  2.978275843E+02  7.914671972E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.629938177E+04  2.081720076E+02  3.267970531E+02  2.659527965E+02  2.853130529E+02  7.605624599E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.866560705E+04  2.087581182E+02  3.281740050E+02  2.681973549E+02  2.772150375E+02  7.273158697E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.029290040E+04  2.113410018E+02  3.290629140E+02  2.696514689E+02  2.717062620E+02  6.942148068E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.153375883E+04  2.156420869E+02  3.297163886E+02  2.707234004E+02  2.679541048E+02  6.588308732E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.262835785E+04  2.205594571E+02  3.302688687E+02  2.716312835E+02  2.648574407E+02  6.227387837E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.340040845E+04  2.260765548E+02  3.306376119E+02  2.722377362E+02  2.629574218E+02  5.880159838E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.354502087E+04  2.330493917E+02  3.306838951E+02  2.723138905E+02  2.632464952E+02  5.537043056E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.303846284E+04  2.416913182E+02  3.304314938E+02  2.718982550E+02  2.657794531E+02  5.187202723E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.241865979E+04  2.504269716E+02  3.301247704E+02  2.713937185E+02  2.686897565E+02  4.847637021E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.190170514E+04  2.584860334E+02  3.298996696E+02  2.710236208E+02  2.713434296E+02  4.536513803E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.136903589E+04  2.665058377E+02  3.296329079E+02  2.705856318E+02  2.742317405E+02  4.238948510E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.078997693E+04  2.744903343E+02  3.293317690E+02  2.700914230E+02  2.772341330E+02  3.949627634E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.022809033E+04  2.823416889E+02  3.290454010E+02  2.696218150E+02  2.800281498E+02  3.660353348E-01 
