nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.756353387E+04  1.537093646E+02  3.330693216E+02  2.762562997E+02  2.356547432E+02  8.603302847E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746490503E+04  1.543677267E+02  3.330048381E+02  2.761493497E+02  2.363692151E+02  8.594329546E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737923804E+04  1.549975445E+02  3.329559207E+02  2.760682459E+02  2.370271826E+02  8.585737180E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.727157739E+04  1.555808990E+02  3.329061551E+02  2.759857993E+02  2.375838900E+02  8.577462938E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.713689990E+04  1.563883109E+02  3.328283062E+02  2.758567066E+02  2.384222608E+02  8.567080684E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697230859E+04  1.573408394E+02  3.327285376E+02  2.756912942E+02  2.395894232E+02  8.560422473E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.677077515E+04  1.581865435E+02  3.326275940E+02  2.755240355E+02  2.404870391E+02  8.550416902E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.655435254E+04  1.591121857E+02  3.325186038E+02  2.753435545E+02  2.415152612E+02  8.541906159E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.632765784E+04  1.603101435E+02  3.323938780E+02  2.751370304E+02  2.428770456E+02  8.529798007E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.612445789E+04  1.614970417E+02  3.322913105E+02  2.749672489E+02  2.439653826E+02  8.508702395E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.605642722E+04  1.627505900E+02  3.322524855E+02  2.749029988E+02  2.449472326E+02  8.481295961E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.617819308E+04  1.631198040E+02  3.323365186E+02  2.750420243E+02  2.445382661E+02  8.453003694E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.670598486E+04  1.629199481E+02  3.325829344E+02  2.754501400E+02  2.431974888E+02  8.422243334E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.754918164E+04  1.605605211E+02  3.330521717E+02  2.762278347E+02  2.405374374E+02  8.465133421E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.861241553E+04  1.562396717E+02  3.336250858E+02  2.771792307E+02  2.370290613E+02  8.590715714E-01 
