nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.754851947E+04  1.539481050E+02  3.330498676E+02  2.762239714E+02  2.357965796E+02  8.594606525E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746547974E+04  1.544307207E+02  3.330047482E+02  2.761492015E+02  2.363452196E+02  8.589446391E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.736174884E+04  1.550543771E+02  3.329481885E+02  2.760553522E+02  2.370184345E+02  8.581954837E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.724807080E+04  1.557411075E+02  3.328886099E+02  2.759565830E+02  2.377579055E+02  8.574052071E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.712603442E+04  1.564436502E+02  3.328261738E+02  2.758530555E+02  2.385141745E+02  8.566349261E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697721265E+04  1.572211642E+02  3.327487745E+02  2.757247901E+02  2.394305959E+02  8.560660332E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.679843481E+04  1.580745158E+02  3.326538954E+02  2.755675535E+02  2.404483700E+02  8.554798197E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.658658899E+04  1.590657372E+02  3.325395241E+02  2.753781495E+02  2.415842371E+02  8.545994926E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.635883813E+04  1.602404492E+02  3.324160361E+02  2.751736226E+02  2.428477731E+02  8.532171138E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.617698853E+04  1.614653214E+02  3.323182862E+02  2.750117960E+02  2.439228034E+02  8.509428389E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.612520309E+04  1.625414159E+02  3.322914310E+02  2.749673940E+02  2.446220874E+02  8.481533364E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.628213870E+04  1.630715286E+02  3.323769026E+02  2.751088747E+02  2.443885895E+02  8.450212297E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.670252222E+04  1.626147580E+02  3.326027851E+02  2.754828691E+02  2.431479363E+02  8.437178340E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.742903125E+04  1.606667519E+02  3.329911461E+02  2.761266479E+02  2.407511663E+02  8.466408886E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.850593018E+04  1.565156870E+02  3.335667000E+02  2.770821142E+02  2.372315369E+02  8.581088781E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.950514136E+04  1.495156283E+02  3.340690298E+02  2.779174280E+02  2.341042724E+02  8.868933003E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.731576733E+04  1.471183878E+02  3.328554764E+02  2.759033840E+02  2.435081301E+02  9.324048879E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.614666125E+04  1.737402413E+02  3.265379992E+02  2.655286398E+02  2.842982235E+02  9.426961970E-01 
        19  5.548952344E-03  1.118349081E-01  1.356589372E-03  7.013589996E+04  2.076218190E+02  3.228858981E+02  2.596236796E+02  3.061972766E+02  8.484457140E-01 
        20  7.472030685E-03  1.121892539E-01  3.633809071E-03  7.263138484E+04  2.119612972E+02  3.245205038E+02  2.622614467E+02  2.980765423E+02  7.911022215E-01 
        21  9.366594022E-03  1.125505666E-01  5.932977735E-03  7.625847430E+04  2.087669370E+02  3.267097971E+02  2.658110099E+02  2.853584881E+02  7.577629122E-01 
        22  1.122147558E-02  1.129077905E-01  8.263617067E-03  7.869637104E+04  2.085928256E+02  3.280756133E+02  2.680364910E+02  2.768526973E+02  7.268244422E-01 
        23  1.303284284E-02  1.132507638E-01  1.062953057E-02  8.027972236E+04  2.112795108E+02  3.289197411E+02  2.694167839E+02  2.717527014E+02  6.945983633E-01 
        24  1.479928419E-02  1.136234762E-01  1.303021626E-02  8.145922636E+04  2.158219708E+02  3.295932045E+02  2.705212134E+02  2.682303668E+02  6.587841150E-01 
        25  1.649617427E-02  1.139938279E-01  1.547769530E-02  8.253701685E+04  2.207626259E+02  3.302141542E+02  2.715414762E+02  2.650835509E+02  6.224148767E-01 
        26  1.811807173E-02  1.143837002E-01  1.797032872E-02  8.334840784E+04  2.261195822E+02  3.306771851E+02  2.723029532E+02  2.629632101E+02  5.877871178E-01 
        27  1.968166241E-02  1.148013513E-01  2.049621310E-02  8.355600311E+04  2.329242218E+02  3.308131397E+02  2.725265584E+02  2.630975227E+02  5.538617778E-01 
        28  2.119101764E-02  1.152299366E-01  2.305322148E-02  8.307169080E+04  2.413747643E+02  3.306258255E+02  2.722180321E+02  2.654534931E+02  5.192786305E-01 
        29  2.266338778E-02  1.156643914E-01  2.563116057E-02  8.243083954E+04  2.502508124E+02  3.302870586E+02  2.716606027E+02  2.686253546E+02  4.855362463E-01 
        30  2.408077791E-02  1.161159634E-01  2.823658064E-02  8.186518658E+04  2.584826922E+02  3.300108731E+02  2.712064612E+02  2.714796846E+02  4.542457364E-01 
        31  2.544088325E-02  1.165921105E-01  3.086849856E-02  8.131110046E+04  2.666001143E+02  3.297031841E+02  2.707011189E+02  2.743856802E+02  4.240416805E-01 
        32  2.674433127E-02  1.170738851E-01  3.352942364E-02  8.075068604E+04  2.746052976E+02  3.294026046E+02  2.702078607E+02  2.773544221E+02  3.948513865E-01 
        33  2.797950643E-02  1.175445507E-01  3.622298897E-02  8.022365280E+04  2.824017612E+02  3.291690737E+02  2.698250185E+02  2.801213454E+02  3.660601840E-01 
        34  2.916313541E-02  1.180056499E-01  3.893937175E-02  7.992917664E+04  2.895902545E+02  3.290512376E+02  2.696322848E+02  2.820746195E+02  3.373742602E-01 
        35  3.031249539E-02  1.184785399E-01  4.167042727E-02  8.009518185E+04  2.953823411E+02  3.290840483E+02  2.696863909E+02  2.825516462E+02  3.104103752E-01 
        36  3.139929926E-02  1.189405785E-01  4.442941843E-02  8.041420236E+04  3.006704371E+02  3.292123865E+02  2.698966819E+02  2.824279785E+02  2.836856274E-01 
        37  3.242013936E-02  1.193808800E-01  4.721660669E-02  8.097336946E+04  3.056984513E+02  3.293563036E+02  2.701323645E+02  2.814619258E+02  2.547489194E-01 
        38  3.340677803E-02  1.198011670E-01  5.002067675E-02  8.219171112E+04  3.085570532E+02  3.299451348E+02  2.710990267E+02  2.781573397E+02  2.278986243E-01 
