nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure velocity-magnitude      sound-speed      temperature rel-velocity-magnitude relative-velocity-angle 
         1 -2.216901913E-02  1.039879580E-01 -4.300600202E-02  8.755038429E+04  1.539378480E+02  3.330499525E+02  2.762241527E+02  2.357842561E+02  8.594774676E-01 
         2 -2.197401757E-02  1.042260031E-01 -4.002397295E-02  8.746412695E+04  1.544157488E+02  3.330065507E+02  2.761521720E+02  2.363214892E+02  8.589478461E-01 
         3 -2.150271627E-02  1.045375264E-01 -3.708169353E-02  8.737204639E+04  1.550057575E+02  3.329569662E+02  2.760699506E+02  2.369715919E+02  8.583004996E-01 
         4 -2.072290556E-02  1.049359494E-01 -3.421635317E-02  8.727422571E+04  1.556423945E+02  3.329052725E+02  2.759842386E+02  2.376942132E+02  8.577397140E-01 
         5 -1.964621854E-02  1.053757771E-01 -3.145501365E-02  8.714505688E+04  1.563571792E+02  3.328366833E+02  2.758704772E+02  2.384829693E+02  8.570243046E-01 
         6 -1.833909717E-02  1.058829391E-01 -2.880182754E-02  8.697964014E+04  1.571787381E+02  3.327494946E+02  2.757260413E+02  2.393889546E+02  8.561756983E-01 
         7 -1.686396899E-02  1.064019756E-01 -2.624136390E-02  8.682131616E+04  1.579775939E+02  3.326675177E+02  2.755902252E+02  2.403647614E+02  8.557530884E-01 
         8 -1.524276490E-02  1.069101094E-01 -2.376908005E-02  8.663814331E+04  1.588798420E+02  3.325712514E+02  2.754307442E+02  2.414091859E+02  8.550410327E-01 
         9 -1.353040875E-02  1.074492491E-01 -2.136449246E-02  8.640002197E+04  1.600362861E+02  3.324435964E+02  2.752193005E+02  2.426614504E+02  8.537065648E-01 
        10 -1.175719847E-02  1.079385502E-01 -1.899452623E-02  8.618938257E+04  1.614047345E+02  3.323235891E+02  2.750206513E+02  2.438919654E+02  8.511886680E-01 
        11 -9.920451205E-03  1.084473482E-01 -1.667649769E-02  8.608018628E+04  1.626622297E+02  3.322521147E+02  2.749023862E+02  2.448850787E+02  8.484334943E-01 
        12 -8.053093039E-03  1.089314126E-01 -1.437870322E-02  8.615541403E+04  1.635685568E+02  3.322812463E+02  2.749506451E+02  2.449336680E+02  8.442047667E-01 
        13 -6.139911673E-03  1.093816015E-01 -1.211111235E-02  8.663415015E+04  1.630443101E+02  3.325453300E+02  2.753878355E+02  2.434681888E+02  8.425037898E-01 
        14 -4.213714023E-03  1.098625599E-01 -9.853315987E-03  8.748331641E+04  1.606236725E+02  3.330212936E+02  2.761766720E+02  2.406353893E+02  8.464883417E-01 
        15 -2.267252226E-03  1.102821410E-01 -7.616721013E-03  8.853216797E+04  1.564423294E+02  3.335839500E+02  2.771108055E+02  2.370812721E+02  8.580198362E-01 
        16 -3.058463972E-04  1.106716081E-01 -5.380345181E-03  8.941460620E+04  1.498558412E+02  3.340156460E+02  2.778286400E+02  2.340637517E+02  8.851857185E-01 
        17  1.649896870E-03  1.110991589E-01 -3.144821902E-03  8.744552722E+04  1.455422091E+02  3.330591054E+02  2.762418470E+02  2.420682859E+02  9.362518350E-01 
        18  3.605378217E-03  1.114680886E-01 -8.997268064E-04  7.558117664E+04  1.732979867E+02  3.263564177E+02  2.652338390E+02  2.840572252E+02  9.439884890E-01 
